timestamp,quantity,price,fee,amount,side
2018-12-02 01:27,0.00210000,4817000,5.05,-10121,0
2018-12-02 01:30,0.00210000,4821000,5.06,10119,1
2018-12-02 02:02,0.44891805,4816000,1080.99,-2163071,0
2018-12-02 02:02,0.00905806,4816000,21.81,-43646,0
2018-12-02 02:02,0.11502389,4816000,276.97,-554232,0
2018-12-02 02:02,0.00297888,4817000,7.17,-14357,0
2018-12-02 02:02,0.01796774,4819000,43.29,-86630,0
2018-12-02 02:02,0.59183226,4819000,1426.01,-2853466,0
2018-12-02 02:22,0.00576579,4810000,13.86,27719,1
2018-12-02 02:22,0.04145300,4810000,99.69,199289,1
2018-12-02 02:22,0.04000000,4810000,96.20,192303,1
2018-12-02 02:24,0.00335729,4792000,8.04,16080,1
2018-12-02 02:24,0.05540000,4792000,132.73,265344,1
2018-12-02 02:24,0.04000000,4792000,95.84,191584,1
2018-12-02 02:24,0.10600000,4792000,253.97,507698,1
2018-12-02 02:25,0.00144322,4788000,3.45,6906,1
2018-12-02 02:25,0.08709158,4788000,208.49,416785,1
2018-12-02 02:25,0.00144322,4788000,3.45,6906,1
2018-12-02 02:26,1.19620000,4795000,2867.88,-5738647,0
2018-12-02 02:27,0.00188400,4787000,4.50,9014,1
2018-12-02 02:27,0.00100000,4787000,2.39,4784,1
2018-12-02 02:27,0.39531423,4787000,946.18,1891423,1
2018-12-02 02:27,0.15410000,4787000,368.83,737307,1
2018-12-02 02:27,0.64000000,4787000,1531.84,3062148,1
2018-12-02 02:27,0.00206610,4787000,4.94,9885,1
2018-12-02 02:27,0.02094213,4787000,50.12,100199,1
2018-12-02 02:27,0.01047107,4787000,25.06,50099,1
2018-12-02 02:27,0.00206610,4787000,4.94,9885,1
2018-12-02 02:27,0.01047107,4787000,25.06,50099,1
2018-12-02 02:28,0.10000000,4787000,239.35,478460,1
2018-12-02 02:28,0.00002431,4782000,0.05,-117,0
2018-12-02 02:28,0.00187569,4782000,4.48,-8974,0
2018-12-02 02:42,0.03000000,4769000,71.53,-143142,0
2018-12-02 02:44,0.00462414,4782000,11.05,-22124,0
2018-12-02 02:44,0.02897586,4782000,69.28,-138632,0
2018-12-02 02:47,0.11225239,4794000,269.06,537868,1
2018-12-02 02:58,1.38510000,4776000,3307.61,-6618546,0
2018-12-02 03:00,0.00091868,4780000,2.19,4389,1
2018-12-02 03:00,0.01600000,4780000,38.24,76441,1
2018-12-02 03:07,0.00867275,4789000,20.76,41513,1
2018-12-02 03:07,0.00100000,4789000,2.39,4786,1
2018-12-02 03:10,0.02590415,4787000,62.00,123941,1
2018-12-02 03:26,0.03647405,4790000,87.35,174623,1
2018-12-02 03:26,0.05000000,4790000,119.75,239380,1
2018-12-02 03:26,0.18900000,4790000,452.65,904857,1
2018-12-02 03:26,0.50000000,4790000,1197.50,2393802,1
2018-12-02 03:26,0.40000000,4790000,958.00,1915042,1
2018-12-02 03:26,0.05000000,4790000,119.75,239380,1
2018-12-02 03:32,0.00081109,4800000,1.94,3891,1
2018-12-02 03:40,0.00100000,4796000,2.39,4793,1
2018-12-02 03:42,0.15956945,4796000,382.64,764912,1
2018-12-02 03:42,0.04009670,4795000,96.13,192167,1
2018-12-02 03:51,0.00153240,4786000,3.66,7330,1
2018-12-02 03:58,0.06289210,4783000,150.40,300662,1
2018-12-02 03:58,0.06945255,4783000,166.09,332025,1
2018-12-02 04:03,0.05598170,4783000,133.88,267626,1
2018-12-02 04:03,0.33071830,4783000,790.91,1581034,1
2018-12-02 05:29,0.09726707,4781000,232.51,-465267,0
2018-12-02 05:33,0.90000000,4788000,2154.60,-4311355,0
2018-12-02 05:34,0.23366066,4787000,559.26,-1119093,0
2018-12-02 05:34,0.11633934,4787000,278.45,-557195,0
2018-12-02 05:34,0.41379609,4787000,990.42,-1981833,0
2018-12-02 05:34,0.23890391,4787000,571.81,-1144205,0
2018-12-02 05:37,0.00209002,4749000,4.96,9920,1
2018-12-02 05:37,0.08500000,4743000,201.57,402953,1
2018-12-02 05:37,0.00209384,4743000,4.96,9926,1
2018-12-02 05:37,0.07400000,4743000,175.49,350806,1
2018-12-02 05:37,0.03300000,4743000,78.25,156440,1
2018-12-02 05:37,0.17168416,4743000,407.14,813890,1
2018-12-02 05:37,0.02400000,4743000,56.91,113775,1
2018-12-02 05:37,0.01300000,4743000,30.82,61628,1
2018-12-02 05:37,0.00500000,4743000,11.85,23703,1
2018-12-02 05:37,0.09035200,4743000,214.26,428325,1
2018-12-02 05:37,0.02300000,4743000,54.54,109034,1
2018-12-02 05:37,0.01200000,4743000,28.45,56887,1
2018-12-02 05:37,0.25000000,4743000,592.87,1185157,1
2018-12-02 05:37,0.02013840,4743000,47.75,95468,1
2018-12-02 05:50,0.10000000,4731000,236.55,472863,1
2018-12-02 05:50,0.00603218,4731000,14.26,28523,1
2018-12-02 05:50,0.01681728,4731000,39.78,79522,1
2018-12-02 06:01,0.87867200,4751000,2087.28,4172483,1
2018-12-02 06:01,0.19302800,4751000,458.53,916617,1
2018-12-02 06:16,0.92339960,4710000,2174.60,-4351387,0
2018-12-02 06:17,1.04320000,4720000,2461.95,-4926366,0
2018-12-02 06:19,0.44503830,4735000,1053.62,2106202,1
2018-12-02 06:25,0.00020000,4736000,0.47,946,1
2018-12-02 06:25,0.01940067,4736000,45.94,91835,1
2018-12-02 06:25,0.19034296,4736000,450.73,901013,1
2018-12-02 06:25,0.25185309,4736000,596.38,1192179,1
2018-12-02 06:29,0.02655453,4731000,62.81,125566,1
2018-12-02 06:34,1.03330000,4738000,2447.88,4893327,1
2018-12-02 06:48,2.00000000,4719000,4719.00,-9442719,0
2018-12-02 06:57,0.31336724,4747000,743.77,1486810,1
2018-12-02 07:00,0.00171491,4752000,4.07,8145,1
2018-12-02 07:00,0.08495750,4752000,201.85,403516,1
2018-12-02 07:00,0.35272019,4752000,838.06,1675288,1
2018-12-02 07:02,0.00055651,4751000,1.32,2642,1
2018-12-02 07:02,1.24664349,4751000,2961.40,5919841,1
2018-12-02 07:14,0.00330832,4748000,7.85,-15716,0
2018-12-02 07:28,0.00330000,4758000,7.85,15693,1
2018-12-02 07:35,0.00001472,4752000,0.03,-70,0
2018-12-02 07:35,0.11531209,4752000,273.98,-548237,0
2018-12-02 07:37,0.00066858,4760000,1.59,3180,1
2018-12-02 07:37,0.00003723,4760000,0.08,177,1
2018-12-02 07:41,0.11460000,4765000,273.03,545795,1
2018-12-02 08:12,0.00600000,4749000,14.24,-28509,0
2018-12-02 08:12,0.00930000,4749000,22.08,-44188,0
2018-12-02 08:12,0.01265043,4749000,30.03,-60107,0
2018-12-02 08:12,0.10000000,4749000,237.45,-475138,0
2018-12-02 08:12,0.02108461,4749000,50.06,-100181,0
2018-12-02 08:12,0.02108461,4749000,50.06,-100181,0
2018-12-02 08:12,0.02108461,4749000,50.06,-100181,0
2018-12-02 08:16,0.21856856,4732000,517.13,-1034784,0
2018-12-02 08:18,0.00682100,4732000,16.13,-32294,0
2018-12-02 08:20,0.09350000,4729000,221.08,-442383,0
2018-12-02 08:20,0.60430000,4729000,1428.86,-2859164,0
2018-12-02 09:03,0.18462965,4725000,436.18,871938,1
2018-12-02 09:03,0.92977035,4725000,2196.58,4390968,1
2018-12-02 09:06,0.00800000,4713000,18.85,-37723,0
2018-12-02 09:06,0.00800000,4720000,18.88,37741,1
2018-12-02 09:07,0.02010000,4714000,47.37,-94799,0
2018-12-02 09:08,0.00771292,4738000,18.27,36525,1
2018-12-02 09:08,0.00132914,4738000,3.14,6294,1
2018-12-02 09:08,0.00132914,4738000,3.14,6294,1
2018-12-02 09:08,0.00972880,4738000,23.04,46072,1
2018-12-02 09:51,0.58296892,4758000,1386.88,-2775153,0
2018-12-02 09:51,0.00988691,4758000,23.52,-47066,0
2018-12-02 09:56,0.00790989,4759000,18.82,-37662,0
2018-12-02 09:56,0.01919011,4759000,45.66,-91372,0
2018-12-02 10:09,0.01510832,4755000,35.92,-71876,0
2018-12-02 10:10,0.33390000,4762000,795.01,-1590827,0
2018-12-02 10:12,0.00074961,4767000,1.78,3571,1
2018-12-02 10:26,0.96820000,4774000,2311.09,4619875,1
2018-12-02 10:39,0.12098348,4820000,291.57,-583432,0
2018-12-02 10:39,0.00207729,4820000,5.00,-10018,0
2018-12-02 10:39,0.00207729,4820000,5.00,-10018,0
2018-12-02 10:39,1.49576194,4820000,3604.78,-7213178,0
2018-12-02 10:56,0.05488904,4828000,132.50,264871,1
2018-12-02 10:56,0.00135888,4828000,3.28,6557,1
2018-12-02 10:56,0.12380035,4828000,298.85,597409,1
2018-12-02 11:03,0.00329894,4816000,7.94,15879,1
2018-12-02 11:03,0.00445424,4816000,10.72,21440,1
2018-12-02 11:14,0.41081693,4837000,993.56,1986127,1
2018-12-02 11:14,0.36588710,4837000,884.89,1768911,1
2018-12-02 11:14,0.65640000,4837000,1587.50,3173419,1
2018-12-02 11:31,0.05545039,4809000,133.33,-266795,0
2018-12-02 11:31,0.00514961,4809000,12.38,-24777,0
2018-12-02 11:31,1.93940000,4810000,4664.25,-9333179,0
2018-12-02 11:37,0.98574119,4810000,2370.70,4739044,1
2018-12-02 11:37,0.01565985,4810000,37.66,75286,1
2018-12-02 11:37,0.02000000,4810000,48.10,96151,1
2018-12-02 11:37,0.05814300,4810000,139.83,279527,1
2018-12-02 11:40,0.67150621,4806000,1613.62,3225645,1
2018-12-02 11:40,0.24899379,4806000,598.33,1196065,1
2018-12-02 12:03,0.19544422,4795000,468.57,-937624,0
2018-12-02 12:03,0.52295578,4795000,1253.78,-2508827,0
2018-12-02 12:07,0.04000000,4756000,95.12,190144,1
2018-12-02 12:07,0.01391726,4756000,33.09,66157,1
