timestamp,quantity,price,fee,amount,side
2018-05-01 00:00:29,1000.0,20220,0,20220000,1
2018-05-01 00:01:08,3.5198,20165,0,-70977,0
2018-05-01 00:01:12,3.5198,20170,0,70994,1
2018-05-01 00:01:17,48.0,20180,0,-968640,0
2018-05-01 00:01:39,48.0,20200,0,969600,1
2018-05-01 00:02:06,3.5,20210,0,-70735,0
2018-05-01 00:02:15,3.5,20220,0,70770,1
2018-05-01 00:04:22,60.0556,20090,0,-1206517,0
2018-05-01 00:04:41,101.5983,20120,0,-2044158,0
2018-05-01 00:04:44,838.3461,20125,0,-16871715,0
2018-05-01 00:05:17,266.6656,20160,0,5375978,1
2018-05-01 00:05:43,320.1501,20155,0,6452625,1
2018-05-01 00:05:43,121.2972,20155,0,2444745,1
2018-05-01 00:05:47,269.2279,20125,0,5418211,1
2018-05-01 00:05:47,19.2916,20125,0,388243,1
2018-05-01 00:05:47,3.3676,20125,0,67773,1
2018-05-01 00:07:27,135.62609881,20220,0,-2742360,0
2018-05-01 00:07:27,676.9849,20220,0,-13688635,0
2018-05-01 00:07:28,187.38900118,20220,0,-3789006,0
2018-05-01 00:10:25,527.3626,20210,0,10657998,1
2018-05-01 00:10:25,59.037,20210,0,1193138,1
2018-05-01 00:10:40,71.4445,20225,0,-1444965,0
2018-05-01 00:11:13,514.9551,20240,0,-10422691,0
2018-05-01 00:12:04,1000.0,20255,0,20255000,1
2018-05-01 00:13:26,976.7279,20230,0,-19759205,0
2018-05-01 00:13:27,23.2721,20230,0,-470795,0
2018-05-01 00:15:11,573.68338577,20225,0,11602746,1
2018-05-01 00:15:11,48.1301,20225,0,973431,1
2018-05-01 00:15:15,178.0809,20210,0,3599015,1
2018-05-01 00:15:15,50.7218,20210,0,1025088,1
2018-05-01 00:15:16,7.2058,20210,0,145629,1
2018-05-01 00:15:16,65.5915,20210,0,1325604,1
2018-05-01 00:15:20,76.5865,20225,0,1548962,1
2018-05-01 00:15:26,0.0001,20205,0,-2,0
2018-05-01 00:15:46,18.6,20190,0,-375534,0
2018-05-01 00:15:50,18.6,20170,0,-375162,0
2018-05-01 00:16:17,40.4799,20140,0,-815265,0
2018-05-01 00:16:30,922.32,20140,0,-18575525,0
2018-05-01 00:18:09,695.6652,20150,0,14017654,1
2018-05-01 00:18:09,249.6394,20150,0,5030234,1
2018-05-01 00:18:09,54.6954,20150,0,1102112,1
2018-05-01 00:18:37,696.9396,20125,0,-14025909,0
2018-05-01 00:22:31,500.7168,20120,0,10074422,1
2018-05-01 00:22:31,8.9055,20120,0,179179,1
2018-05-01 00:22:53,187.3173,20105,0,3766014,1
2018-05-01 00:23:28,50.1273,20100,0,-1007559,0
2018-05-01 00:23:33,949.8727,20105,0,-19097191,0
2018-05-01 00:24:35,172.94579905,20055,0,3468428,1
2018-05-01 00:25:26,144.0661,20035,0,2886364,1
2018-05-01 00:25:48,10.0,20005,0,200050,1
2018-05-01 00:25:48,184.7,20005,0,3694924,1
2018-05-01 00:25:48,166.5877,20005,0,3332587,1
2018-05-01 00:25:48,61.3386,20005,0,1227079,1
2018-05-01 00:25:48,50.8209,20005,0,1016672,1
2018-05-01 00:25:48,1.3316,20005,0,26639,1
2018-05-01 00:25:48,31.5252,20005,0,630662,1
2018-05-01 00:25:49,176.6841,20005,0,3534565,1
2018-05-01 00:26:25,8.551e-05,20025,0,-2,0
2018-05-01 00:26:26,163.96931448,20025,0,-3283486,0
2018-05-01 00:26:26,242.5,20025,0,-4856063,0
2018-05-01 00:26:31,5.8786,20030,0,-117748,0
2018-05-01 00:26:44,10.6059,20000,0,-212118,0
2018-05-01 00:26:49,201.7131,19995,0,-4033253,0
2018-05-01 00:34:29,18.5604,20165,0,374270,1
2018-05-01 00:36:05,74.9309384,20155,0,1510233,1
2018-05-01 00:36:06,24.3558,20155,0,490891,1
2018-05-01 00:36:06,274.9441,20155,0,5541498,1
2018-05-01 00:36:22,10.0,20120,0,201200,1
2018-05-01 00:36:22,14.33,20120,0,288320,1
2018-05-01 00:36:29,39.6524,20140,0,798599,1
2018-05-01 00:36:30,17.1107,20140,0,344609,1
2018-05-01 00:38:29,150.7827,20170,0,3041287,1
2018-05-01 00:38:40,5.9642,20185,0,-120387,0
2018-05-01 00:38:54,5.9642,20215,0,120566,1
2018-05-01 00:40:52,523.25090775,20295,0,-10619377,0
2018-05-01 00:42:18,198.4508,20335,0,4035497,1
2018-05-01 00:42:19,7.6999,20335,0,156577,1
2018-05-01 00:42:19,46.5559,20335,0,946714,1
2018-05-01 00:42:19,8.4444,20335,0,171717,1
2018-05-01 00:42:19,235.7771,20335,0,4794527,1
2018-05-01 00:42:19,7.2381,20335,0,147187,1
2018-05-01 00:42:20,19.0847,20335,0,388087,1
2018-05-01 00:43:34,213.4463,20270,0,-4326557,0
2018-05-01 00:43:53,8.3975,20280,0,-170301,0
2018-05-01 00:43:59,123.4861,20290,0,2505533,1
2018-05-01 00:44:23,49.8373,20290,0,1011199,1
2018-05-01 00:44:23,48.5204,20290,0,984479,1
2018-05-01 00:49:56,16.5316,20200,0,-333938,0
2018-05-01 00:50:37,16.5316,20200,0,333938,1
2018-05-01 00:51:42,7.96512903,20210,0,-160975,0
2018-05-01 00:51:43,0.14817096,20210,0,-2995,0
2018-05-01 00:51:46,2.903e-05,20200,0,-1,0
2018-05-01 00:54:38,8.1133,20185,0,163767,1
2018-05-01 00:54:53,334.2822,20190,0,-6749158,0
2018-05-01 00:54:53,20.0,20190,0,-403800,0
2018-05-01 00:54:53,572.80442808,20190,0,-11564921,0
2018-05-01 00:55:22,0.2874,20160,0,5794,1
2018-05-01 00:55:22,114.1895,20160,0,2302060,1
2018-05-01 00:55:22,33.9473,20160,0,684378,1
