timestamp,quantity,price,fee,amount,side
2018-07-01 02:04:44,0.075,7109000,0,-533175,0
2018-07-01 02:05:54,0.075,7112000,0,533400,1
2018-07-01 02:42:54,0.08,7094000,0,-567520,0
2018-07-01 02:44:44,0.0025,7094000,0,17735,1
2018-07-01 02:46:33,0.0775,7094000,0,549785,1
2018-07-01 03:42:06,0.0001,7083000,0,-708,0
2018-07-01 05:36:48,0.131,7099000,0,-929969,0
2018-07-01 05:40:01,0.007,7124000,0,49868,1
2018-07-01 05:40:08,0.006,7131000,0,42786,1
2018-07-01 05:40:53,0.1181,7125000,0,841463,1
2018-07-01 05:56:18,0.6237,7114000,0,-4437002,0
2018-07-01 05:56:25,0.0132,7114000,0,-93905,0
2018-07-01 05:57:11,0.6369,7121000,0,4535365,1
2018-07-01 08:19:36,0.0001,7124000,0,-712,0
2018-07-01 09:08:18,2.2014,7178000,0,-15801649,0
2018-07-01 09:08:19,0.1546,7178000,0,-1109719,0
2018-07-01 09:08:19,0.0322,7178000,0,-231132,0
2018-07-01 09:11:26,0.08,7186000,0,574880,1
2018-07-01 09:11:26,1.6332,7186000,0,11736175,1
2018-07-01 09:12:09,0.6751,7180000,0,4847218,1
2018-07-01 09:17:32,0.012,7171000,0,-86052,0
2018-07-01 09:22:00,0.012,7161000,0,85932,1
2018-07-01 09:36:28,0.0001,7117000,0,-712,0
2018-07-01 09:37:09,0.0049,7113000,0,-34854,0
2018-07-01 09:38:02,0.2489,7119000,0,-1771919,0
2018-07-01 09:39:19,0.0539,7121000,0,383822,1
2018-07-01 09:39:19,0.2,7121000,0,1424200,1
2018-07-01 09:39:41,0.001,7131000,0,-7131,0
2018-07-01 09:42:18,0.02,7119000,0,-142380,0
2018-07-01 09:43:35,0.1191,7123000,0,-848349,0
2018-07-01 09:46:53,0.4943,7129000,0,-3523865,0
2018-07-01 09:46:57,0.016,7129000,0,-114064,0
2018-07-01 09:47:02,0.0055,7130000,0,-39215,0
2018-07-01 09:49:19,0.6559,7133000,0,4678535,1
2018-07-01 09:57:31,0.00661424,7131000,0,-47166,0
2018-07-01 09:58:08,0.0066,7133000,0,47078,1
2018-07-01 10:26:05,0.0313,7065000,0,-221135,0
2018-07-01 10:26:09,0.0066,7074000,0,-46688,0
2018-07-01 10:27:59,0.1238,7071000,0,-875390,0
2018-07-01 10:32:27,1.28562629,7085000,0,-9108662,0
2018-07-01 10:32:27,1.95207371,7085000,0,-13830442,0
2018-07-01 10:36:16,0.029,7080000,0,205320,1
2018-07-01 10:36:21,0.983,7079000,0,6958657,1
2018-07-01 10:36:21,0.0637,7079000,0,450932,1
2018-07-01 10:36:25,0.08,7076000,0,566080,1
2018-07-01 10:36:25,0.0767,7076000,0,542729,1
2018-07-01 10:36:25,0.0217,7076000,0,153549,1
2018-07-01 10:36:29,0.021,7078000,0,148638,1
2018-07-01 10:39:57,0.2059,7076000,0,1456948,1
2018-07-01 10:40:03,0.0175,7075000,0,123813,1
2018-07-01 10:40:03,0.0908,7075000,0,642410,1
2018-07-01 10:40:12,0.0655,7072000,0,463216,1
2018-07-01 10:41:17,0.4314,7080000,0,-3054312,0
2018-07-01 10:41:17,1.7335,7080000,0,-12273180,0
2018-07-01 10:53:04,0.08,7092000,0,567360,1
2018-07-01 11:00:10,0.0202,7089000,0,143198,1
2018-07-01 11:06:11,0.6988,7083000,0,4949600,1
2018-07-01 11:10:58,0.3908,7090000,0,2770772,1
2018-07-01 11:10:59,0.3529,7090000,0,2502061,1
2018-07-01 11:10:59,0.0692,7090000,0,490628,1
2018-07-01 11:10:59,0.14,7090000,0,992600,1
2018-07-01 11:10:59,0.02,7090000,0,141800,1
2018-07-01 11:19:30,0.021,7080000,0,148680,1
2018-07-01 11:20:27,0.63,7083000,0,4462290,1
2018-07-01 11:20:31,0.0453,7081000,0,320769,1
2018-07-01 11:20:31,0.0453,7081000,0,320769,1
2018-07-01 11:24:53,5.87e-05,7077000,0,-415,0
2018-07-01 11:26:33,0.0152,7073000,0,-107510,0
2018-07-01 11:26:37,0.0156,7076000,0,-110386,0
