timestamp,quantity,price,fee,amount,side
2018-11-01 00:00,0.00205712,7082000,7.28,14561,1
2018-11-01 00:00,0.23660000,7082000,837.80,1674763,1
2018-11-01 00:31,0.34954141,7107000,1242.09,2482948,1
2018-11-01 00:35,0.04660031,7131000,166.15,332140,1
2018-11-01 00:35,0.00079369,7131000,2.82,5656,1
2018-11-01 00:35,1.36440600,7131000,4864.78,9724714,1
2018-11-01 00:49,0.85436329,7133000,3047.08,-6097221,0
2018-11-01 00:49,1.12780729,7146000,4029.65,-8063341,0
2018-11-01 00:49,0.01789271,7146000,63.93,-127926,0
2018-11-01 00:52,0.19866022,7169000,712.09,1423483,1
2018-11-01 00:52,0.03309476,7169000,118.62,237137,1
2018-11-01 00:55,0.41095178,7194000,1478.19,2954908,1
2018-11-01 00:55,1.35730000,7189000,4878.81,9752750,1
2018-11-01 00:56,0.00790000,7188000,28.39,-56814,0
2018-11-01 00:57,0.00790000,7181000,28.36,56701,1
2018-11-01 04:22,0.00290000,7156000,10.37,-20763,0
2018-11-01 04:27,0.00127930,7154000,4.57,-9157,0
2018-11-01 04:27,0.18527057,7154000,662.71,-1326089,0
2018-11-01 04:49,0.00311141,7167000,11.14,22288,1
2018-11-01 04:50,0.00005213,7157000,0.18,-374,0
2018-11-01 04:50,0.01674787,7157000,59.93,-119925,0
2018-11-01 04:52,0.04187840,7169000,150.11,300076,1
2018-11-01 05:17,0.00478960,7169000,17.16,34319,1
2018-11-01 05:28,0.15650000,7169000,560.97,1121387,1
2018-11-01 05:33,0.00170000,7154000,6.08,-12168,0
2018-11-01 05:40,0.00004447,7156000,0.15,-319,0
2018-11-01 05:46,0.02110000,7154000,75.47,-151025,0
2018-11-01 05:50,0.00773475,7146000,27.63,-55301,0
2018-11-01 05:50,0.00600506,7146000,21.45,-42934,0
2018-11-01 05:50,0.03294198,7146000,117.70,-235521,0
2018-11-01 05:50,0.00252588,7146000,9.02,-18059,0
2018-11-01 05:52,0.00048390,7145000,1.72,-3460,0
2018-11-01 05:52,0.00551610,7145000,19.70,-39433,0
2018-11-01 05:53,0.06220000,7144000,222.17,-444579,0
2018-11-01 05:53,0.20227338,7144000,722.52,-1445764,0
2018-11-01 05:53,0.07452662,7144000,266.20,-532685,0
2018-11-01 05:54,0.13893460,7142000,496.13,-992767,0
2018-11-01 05:54,0.08830000,7143000,315.36,-631043,0
2018-11-01 06:04,0.00470000,7146000,16.79,-33603,0
2018-11-01 06:06,0.00952535,7146000,34.03,-68103,0
2018-11-01 06:06,1.34150000,7145000,4792.50,-9589810,0
2018-11-01 06:31,0.03593537,7152000,128.50,256881,1
2018-11-01 06:31,0.10200000,7152000,364.75,729139,1
2018-11-01 06:31,0.00971745,7152000,34.74,69464,1
2018-11-01 06:33,0.08083486,7153000,289.10,577922,1
2018-11-01 06:37,0.00022694,7154000,0.81,1622,1
2018-11-01 06:37,0.00194216,7154000,6.94,13887,1
2018-11-01 06:38,0.02210000,7152000,79.02,157980,1
2018-11-01 06:38,0.02200000,7152000,78.67,157265,1
2018-11-01 06:38,1.54767806,7150000,5532.94,11060365,1
2018-11-01 06:38,0.13979024,7150000,499.75,999000,1
2018-11-01 06:38,0.00701343,7147000,25.06,50099,1
2018-11-01 06:38,0.00701343,7147000,25.06,50099,1
2018-11-01 06:38,0.00701245,7147000,25.05,50092,1
2018-11-01 06:38,0.00705637,7147000,25.21,50406,1
2018-11-01 06:39,0.00008813,7147000,0.31,629,1
2018-11-01 06:40,0.00960000,7151000,34.32,68615,1
2018-11-01 07:00,0.02230000,7140000,79.61,-159302,0
2018-11-01 07:38,0.00500000,7144000,17.86,-35738,0
2018-11-01 08:06,0.02730000,7157000,97.69,195288,1
2018-11-01 12:44,1.59140000,7159000,5696.41,-11398529,0
2018-11-01 14:15,0.07057206,7155000,252.47,504690,1
2018-11-01 14:15,0.02698000,7155000,96.52,192945,1
2018-11-01 14:15,0.04940366,7155000,176.74,353306,1
2018-11-01 17:06,1.44450000,7184000,5188.64,10372099,1
2018-11-02 03:47,1.99940000,7150000,7147.85,-14302858,0
2018-11-02 04:38,0.05602918,7160000,200.58,400968,1
2018-11-02 04:56,0.07580000,7163000,271.47,542683,1
2018-11-02 04:56,0.02490000,7163000,89.17,178269,1
2018-11-02 04:56,0.00220000,7163000,7.87,15750,1
2018-11-02 05:07,0.13737417,7163000,492.00,983519,1
2018-11-02 05:07,0.01280000,7163000,45.84,91640,1
2018-11-02 05:07,0.00110000,7163000,3.93,7875,1
2018-11-02 05:33,1.63316531,7170000,5854.89,11703940,1
2018-11-02 05:37,0.05600000,7170000,200.76,401319,1
2018-11-02 10:19,0.00008848,7208000,0.31,-638,0
2018-11-02 16:13,0.01080000,7205000,38.90,-77853,0
2018-11-02 16:20,0.00225939,7206000,8.14,16273,1
2018-11-02 16:20,0.00864061,7206000,31.13,62233,1
2018-11-02 21:14,0.26150000,7177000,938.39,-1877724,0
2018-11-02 22:01,1.25018043,7176000,4485.64,-8975781,0
2018-11-02 22:01,0.48831957,7176000,1752.09,-3505934,0
2018-11-02 22:02,0.04541747,7184000,163.13,326115,1
2018-11-02 22:02,0.00075278,7184000,2.70,5405,1
2018-11-02 22:04,0.00661683,7183000,23.76,47504,1
2018-11-02 22:04,0.21808719,7183000,783.26,1565737,1
2018-11-02 22:04,0.00697827,7183000,25.06,50099,1
2018-11-02 22:04,0.06676025,7183000,239.76,479299,1
2018-11-02 22:41,0.00027859,7179000,0.99,1998,1
2018-11-02 22:41,0.41700000,7179000,1496.82,2992146,1
2018-11-02 22:41,0.44191388,7179000,1586.24,3170913,1
2018-11-02 23:19,0.15350222,7192000,551.99,1103435,1
2018-11-02 23:39,0.23699388,7188000,851.75,1702660,1
2018-11-02 23:40,0.21812846,7188000,783.95,1567123,1
2018-11-02 23:40,0.18750000,7188000,673.87,1347076,1
2018-11-03 04:12,2.00000000,7165000,7165.00,-14337165,0
2018-11-03 05:06,0.00110294,7183000,3.96,7918,1
2018-11-03 05:06,0.01709962,7183000,61.41,122765,1
2018-11-03 05:06,0.00600000,7183000,21.54,43076,1
2018-11-03 05:06,0.05300000,7183000,190.34,380508,1
2018-11-03 05:06,0.01395656,7183000,50.12,100199,1
2018-11-03 05:06,0.02237860,7183000,80.37,160665,1
2018-11-03 05:07,0.13853896,7188000,497.90,995320,1
2018-11-03 05:21,0.01152316,7184000,41.39,82740,1
2018-11-03 05:21,0.00691000,7184000,24.82,49616,1
2018-11-03 05:21,0.00691000,7184000,24.82,49616,1
2018-11-03 05:21,0.00691000,7184000,24.82,49616,1
2018-11-03 05:21,0.00691000,7184000,24.82,49616,1
2018-11-03 05:21,0.00691000,7184000,24.82,49616,1
2018-11-03 05:21,0.00691000,7184000,24.82,49616,1
2018-11-03 05:21,0.02822198,7184000,101.37,202645,1
2018-11-03 05:21,0.00693007,7184000,24.89,49760,1
2018-11-03 05:21,0.02776874,7184000,99.74,199390,1
2018-11-03 05:21,0.02026108,7184000,72.77,145482,1
2018-11-03 05:21,0.13229175,7184000,475.19,949908,1
2018-11-03 05:21,0.04981758,7184000,178.94,357710,1
2018-11-03 05:21,0.01580000,7177000,56.69,-113454,0
2018-11-03 05:30,0.00001057,7178000,0.03,-76,0
2018-11-03 05:30,0.00998943,7178000,35.85,-71740,0
2018-11-03 05:31,0.02800000,7177000,100.47,-201057,0
2018-11-03 05:31,0.00727000,7176000,26.08,-52196,0
2018-11-03 05:33,0.05021373,7186000,180.41,360655,1
