timestamp,quantity,price,fee,amount,side
2021-03-01 00:00,0.00198202,51374000,50.91,101773,1
2021-03-01 00:00,0.00641464,51374000,164.77,329380,1
2021-03-01 00:00,0.03812507,51374000,979.31,1957658,1
2021-03-01 00:00,0.04563756,51374000,1172.29,2343411,1
2021-03-01 00:00,0.0224,51374000,575.38,1150202,1
2021-03-01 00:00,0.5,51500000,12875.0,-25762875,0
2021-03-01 00:00,0.00620454,51374000,159.37,318592,1
2021-03-01 00:00,0.01184751,51372000,304.31,608325,1
2021-03-01 00:01,0.07545334,51494000,1942.69,3883451,1
2021-03-01 00:01,0.15585189,51494000,4012.71,8021424,1
2021-03-01 00:01,0.01141919,51494000,294.0,587725,1
2021-03-01 00:01,0.00024,51495000,6.17,12352,1
2021-03-01 00:01,0.00351737,51495000,90.56,181036,1
2021-03-01 00:05,0.5,51177000,12794.25,-25601295,0
2021-03-01 00:05,0.5,51178000,12794.5,-25601795,0
2021-03-01 00:05,0.00034098,51251000,8.73,17466,1
2021-03-01 00:09,0.48346978,51120000,12357.48,24702617,1
2021-03-01 00:09,0.01653022,51120000,422.51,844602,1
2021-03-01 00:12,0.00015622,51200000,3.99,7994,1
2021-03-01 00:16,0.00049494,50840000,12.58,25150,1
2021-03-01 00:17,0.00983477,50840000,249.99,499749,1
2021-03-01 00:17,0.00138774,50840000,35.27,70517,1
2021-03-01 00:17,0.02556586,50840000,649.88,1299118,1
2021-03-01 00:17,0.08004717,50840000,2034.79,4067563,1
2021-03-01 00:17,0.0049896,50840000,126.83,253544,1
2021-03-01 00:17,0.00012012,50840000,3.05,6103,1
2021-03-01 00:17,0.0746,50840000,1896.33,3790767,1
2021-03-01 00:17,0.00196695,50840000,49.99,99949,1
2021-03-01 00:17,0.02256,50840000,573.47,1146376,1
2021-03-01 00:17,0.00117986,50840000,29.99,59954,1
2021-03-01 00:17,0.08423045,50840000,2141.13,4280134,1
2021-03-01 00:17,0.01926618,50840000,489.74,979002,1
2021-03-01 00:17,0.02981228,50840000,757.82,1514898,1
2021-03-01 00:17,0.00220861,50840000,56.14,112229,1
2021-03-01 00:17,0.00101687,50840000,25.84,51671,1
2021-03-01 00:17,0.009024,50840000,229.39,458550,1
2021-03-01 00:19,0.00019667,50825000,4.99,9990,1
2021-03-01 00:19,0.00019671,50825000,4.99,9992,1
2021-03-01 00:19,0.02090802,50825000,531.32,1062118,1
2021-03-01 00:19,0.00098623,50825000,25.06,50100,1
2021-03-01 00:19,0.00058947,50825000,14.97,29944,1
2021-03-01 00:19,0.167,50825000,4243.88,8483531,1
2021-03-01 00:19,0.00028,50837000,7.11,-14242,0
