timestamp,quantity,price,fee,amount,side
2018-04-24 14:43:46,1000.0,14730,0,-14730000,0
2018-04-24 14:44:51,1000.0,14755,0,14755000,1
2018-04-24 14:47:13,202.7719,14760,0,-2992913,0
2018-04-24 14:47:21,16.8,14760,0,-247968,0
2018-04-24 14:48:15,20.7976,14775,0,-307285,0
2018-04-24 14:48:15,97.7033,14775,0,-1443566,0
2018-04-24 14:48:22,132.0,14800,0,-1953600,0
2018-04-24 14:48:22,96.872,14800,0,-1433706,0
2018-04-24 14:48:32,0.7858,14805,0,11634,1
2018-04-24 14:48:57,62.5686,14805,0,926328,1
2018-04-24 14:49:00,3.5904,14805,0,53156,1
2018-04-24 14:49:00,500.0,14805,0,7402500,1
2018-04-24 14:49:25,53.84,14805,0,-797101,0
2018-04-24 14:49:55,235.2987,14845,0,-3493009,0
2018-04-24 14:49:55,42.64264061,14845,0,-633030,0
2018-04-24 14:50:05,423.354,14840,0,-6282573,0
2018-04-24 14:50:05,165.2524,14840,0,-2452346,0
2018-04-24 14:50:18,20.0,14840,0,296800,1
2018-04-24 14:50:18,8.2133,14840,0,121885,1
2018-04-24 14:50:18,1.0531,14840,0,15628,1
2018-04-24 14:50:22,891.1213,14815,0,13201962,1
2018-04-24 14:51:10,19.0256,14795,0,-281484,0
2018-04-24 14:51:10,107.8662,14795,0,-1595880,0
2018-04-24 14:51:14,5.4024,14795,0,-79929,0
2018-04-24 14:51:32,132.2942,14820,0,1960600,1
2018-04-24 14:53:24,1000.0,14805,0,-14805000,0
2018-04-24 14:53:41,200.0,14825,0,2965000,1
2018-04-24 14:53:41,58.489,14825,0,867099,1
2018-04-24 14:53:42,741.511,14825,0,10992901,1
2018-04-24 14:55:25,56.1759,14775,0,-829999,0
2018-04-24 14:55:33,48.795,14775,0,-720946,0
2018-04-24 14:55:44,90.8398,14780,0,-1342612,0
2018-04-24 14:56:10,56.5333,14820,0,-837824,0
2018-04-24 14:56:18,470.7806,14800,0,-6967553,0
2018-04-24 14:59:24,723.1246,14750,0,10666088,1
2018-04-24 15:00:14,1000.0,14665,0,-14665000,0
2018-04-24 15:00:28,209.6089,14665,0,3073915,1
2018-04-24 15:00:29,87.9858,14665,0,1290312,1
2018-04-24 15:00:40,5.3,14675,0,77778,1
2018-04-24 15:00:40,5.3,14675,0,77778,1
2018-04-24 15:01:59,8.1,14590,0,118179,1
2018-04-24 15:02:15,683.7053,14560,0,9954749,1
2018-04-24 15:03:06,327.6028,14540,0,-4763345,0
2018-04-24 15:03:07,10.9,14540,0,-158486,0
2018-04-24 15:03:22,177.9213,14530,0,-2585196,0
2018-04-24 15:03:22,47.6355,14530,0,-692144,0
2018-04-24 15:04:58,14.4386,14630,0,211237,1
2018-04-24 15:04:59,549.621,14630,0,8040955,1
2018-04-24 15:05:10,43.4532,14620,0,-635286,0
2018-04-24 15:05:39,956.5468,14600,0,-13965583,0
2018-04-24 15:06:24,2.81657608,14590,0,41094,1
2018-04-24 15:06:49,137.2213,14575,0,2000000,1
2018-04-24 15:06:49,200.0,14575,0,2915000,1
2018-04-24 15:06:53,3.6719,14570,0,53500,1
2018-04-24 15:06:53,102.9,14570,0,1499253,1
2018-04-24 15:06:53,175.9357,14570,0,2563383,1
2018-04-24 15:06:53,43.0834,14570,0,627725,1
2018-04-24 15:06:54,216.8245,14570,0,3159133,1
2018-04-24 15:06:54,5.7673,14570,0,84030,1
2018-04-24 15:06:54,68.5993,14570,0,999492,1
2018-04-24 15:06:54,43.18,14570,0,629133,1
2018-04-24 15:07:22,29.7382,14540,0,-432393,0
2018-04-24 15:07:23,10.9,14540,0,-158486,0
2018-04-24 15:07:29,450.614,14530,0,-6547421,0
2018-04-24 15:07:30,69.705,14530,0,-1012814,0
2018-04-24 15:11:25,560.9572,14515,0,8142294,1
2018-04-24 15:12:24,20.1386,14440,0,-290801,0
2018-04-24 15:12:41,1.01,14440,0,14584,1
2018-04-24 15:12:41,19.1286,14440,0,276217,1
2018-04-24 15:13:37,1.39,14375,0,-19981,0
2018-04-24 15:13:37,67.9496,14375,0,-976776,0
2018-04-24 15:13:44,57.9396,14375,0,832882,1
2018-04-24 15:13:44,11.4,14375,0,163875,1
2018-04-24 15:14:00,579.769,14410,0,-8354471,0
2018-04-24 15:14:04,11.66078838,14460,0,168615,1
2018-04-24 15:14:10,346.0197,14450,0,4999985,1
2018-04-24 15:14:13,121.5559,14430,0,-1754052,0
2018-04-24 15:14:58,2.1154,14475,0,-30620,0
2018-04-24 15:15:14,13.9845,14490,0,-202635,0
2018-04-24 15:15:25,7.53441325,14480,0,-109098,0
2018-04-24 15:15:25,128.9985,14480,0,-1867898,0
2018-04-24 15:15:42,88.4493,14510,0,1283399,1
2018-04-24 15:15:42,10.0,14510,0,145100,1
2018-04-24 15:15:42,397.8279,14510,0,5772483,1
2018-04-24 15:16:12,238.1005415,14525,0,-3458410,0
2018-04-24 15:16:12,22.0629,14525,0,-320464,0
2018-04-24 15:16:12,0.33505849,14525,0,-4867,0
2018-04-24 15:16:16,30.46988079,14530,0,-442727,0
2018-04-24 15:16:16,709.0316192,14530,0,-10302229,0
2018-04-24 15:18:31,916.14691652,14675,0,13444456,1
2018-04-24 15:18:31,83.85308347,14675,0,1230544,1
2018-04-24 15:18:37,1.0,14640,0,-14640,0
2018-04-24 15:18:37,0.7,14640,0,-10248,0
2018-04-24 15:19:15,1.7,14635,0,24880,1
2018-04-24 15:20:03,149.4201,14560,0,-2175557,0
2018-04-24 15:20:03,10.0048,14560,0,-145670,0
2018-04-24 15:20:15,159.4249,14560,0,2321227,1
2018-04-24 15:21:15,14.24832872,14480,0,-206316,0
2018-04-24 15:21:15,14.16767127,14480,0,-205148,0
2018-04-24 15:21:15,62.3537,14480,0,-902882,0
2018-04-24 15:21:19,258.0721,14480,0,-3736884,0
2018-04-24 15:21:23,494.47060421,14485,0,-7162407,0
2018-04-24 15:21:48,14.4677,14560,0,210650,1
2018-04-24 15:21:53,747.0352,14560,0,10876833,1
2018-04-24 15:21:53,81.8095,14550,0,1190328,1
2018-04-24 15:22:07,237.5496,14580,0,-3463473,0
2018-04-24 15:22:25,237.5496,14595,0,3467036,1
2018-04-24 15:23:23,925.69073818,14510,0,-13431773,0
2018-04-24 15:27:35,483.0041,14590,0,7047030,1
2018-04-24 15:27:39,33.992,14570,0,495263,1
2018-04-24 15:27:39,16.299,14570,0,237476,1
2018-04-24 15:27:43,162.0474,14570,0,2361031,1
2018-04-24 15:27:50,1.6749,14540,0,-24353,0
2018-04-24 15:28:56,232.0232,14550,0,3375938,1
2018-04-24 15:29:33,11.2316,14550,0,-163420,0
2018-04-24 15:29:48,604.3928,14520,0,-8775783,0
2018-04-24 15:29:51,221.60756632,14550,0,3224390,1
2018-04-24 15:29:52,1.37,14550,0,19934,1
2018-04-24 15:29:58,6.0773,14525,0,-88273,0
2018-04-24 15:30:08,36.8303,14490,0,533671,1
2018-04-24 15:30:12,120.99,14490,0,1753145,1
2018-04-24 15:30:12,21.4337,14490,0,310574,1
2018-04-24 15:30:51,487.83873494,14455,0,-7051709,0
2018-04-24 15:30:52,12.1484,14455,0,-175605,0
2018-04-24 15:32:50,100.0,14475,0,1447500,1
2018-04-24 15:32:50,331.1332,14475,0,4793153,1
2018-04-24 15:33:04,288.3241,14475,0,4173491,1
2018-04-24 15:34:14,48.7041485,14470,0,-704749,0
2018-04-24 15:34:14,1.7866,14470,0,-25852,0
2018-04-24 15:34:15,660.83855149,14470,0,-9562334,0
2018-04-24 15:34:15,73.3181,14470,0,-1060913,0
2018-04-24 15:34:15,136.6766,14470,0,-1977710,0
2018-04-24 15:34:15,70.661,14470,0,-1022465,0
2018-04-24 15:34:15,8.015,14470,0,-115977,0
2018-04-24 15:36:18,10.6114,14465,0,153494,1
2018-04-24 15:36:19,1.9019,14465,0,27511,1
2018-04-24 15:37:42,66.4509,14465,0,961212,1
2018-04-24 15:37:42,36.7451,14465,0,531518,1
2018-04-24 15:39:45,884.2907,14530,0,12848744,1
2018-04-24 15:40:01,1.4937,14520,0,-21689,0
2018-04-24 15:40:01,6.8917,14520,0,-100067,0
2018-04-24 15:41:11,8.3854,14490,0,121504,1
2018-04-24 15:41:27,1.8041,14490,0,-26141,0
2018-04-24 15:41:44,132.1102,14500,0,-1915598,0
2018-04-24 15:41:44,811.07235862,14500,0,-11760549,0
2018-04-24 15:41:45,35.388,14500,0,-513126,0
2018-04-24 15:42:10,141.6772,14510,0,2055736,1
2018-04-24 15:42:38,594.9362,14500,0,8626575,1
2018-04-24 15:42:38,3.8728,14500,0,56156,1
2018-04-24 15:42:42,2.721,14500,0,39455,1
2018-04-24 15:43:50,198.7801,14535,0,-2889269,0
2018-04-24 15:43:56,30.0,14545,0,-436350,0
2018-04-24 15:44:00,147.7859,14540,0,-2148807,0
2018-04-24 15:44:46,31.56026895,14545,0,459044,1
2018-04-24 15:47:43,0.6347,14570,0,9248,1
2018-04-24 15:48:16,3.4855,14560,0,50749,1
2018-04-24 15:48:36,21.2858,14540,0,309495,1
2018-04-24 15:48:36,50.0,14540,0,727000,1
2018-04-24 15:48:37,332.8774,14540,0,4840037,1
2018-04-24 15:49:40,173.8897,14395,0,2503142,1
2018-04-24 15:49:50,17.7622,14430,0,-256309,0
2018-04-24 15:49:50,1.0,14430,0,-14430,0
2018-04-24 15:49:50,7.274e-05,14430,0,-1,0
2018-04-24 15:49:55,1.2476,14430,0,-18003,0
2018-04-24 15:49:55,108.6692,14430,0,-1568097,0
2018-04-24 15:50:27,871.3209,14430,0,-12573161,0
2018-04-24 15:51:24,62.8675,14425,0,906864,1
2018-04-24 15:51:24,320.7925,14425,0,4627432,1
2018-04-24 15:51:24,538.8,14425,0,7772190,1
2018-04-24 15:51:28,77.54,14420,0,1118127,1
2018-04-24 15:52:04,279.8263,14415,0,-4033696,0
2018-04-24 15:52:31,473.1186,14435,0,-6829467,0
2018-04-24 15:54:51,8.66,14460,0,125224,1
2018-04-24 15:54:51,28.9749,14460,0,418977,1
2018-04-24 15:54:51,5.6206,14460,0,81274,1
2018-04-24 15:58:12,709.6894,14500,0,10290496,1
2018-04-24 15:59:04,47.54337482,14460,0,-687477,0
2018-04-24 15:59:04,952.45662517,14460,0,-13772523,0
2018-04-24 15:59:59,208.0862,14420,0,3000603,1
2018-04-24 15:59:59,33.3176,14420,0,480440,1
2018-04-24 16:00:25,758.5962,14445,0,10957922,1
2018-04-24 16:01:44,181.0204,14460,0,-2617555,0
2018-04-24 16:01:44,5.2542,14460,0,-75976,0
2018-04-24 16:01:45,797.8118,14460,0,-11536359,0
2018-04-24 16:01:45,15.9136,14460,0,-230111,0
2018-04-24 16:02:27,1000.0,14450,0,14450000,1
2018-04-24 16:02:50,4.6941,14390,0,-67548,0
2018-04-24 16:03:02,4.6941,14370,0,67454,1
2018-04-24 16:04:39,274.6443,14330,0,-3935653,0
2018-04-24 16:04:40,6.3496,14330,0,-90990,0
2018-04-24 16:04:45,719.0061,14325,0,-10299762,0
2018-04-24 16:07:09,140.05,14140,0,1980307,1
2018-04-24 16:07:09,78.0094,14140,0,1103053,1
2018-04-24 16:07:09,35.2605,14140,0,498583,1
2018-04-24 16:09:59,19.4365,14090,0,273860,1
2018-04-24 16:10:02,13.5,14080,0,190080,1
2018-04-24 16:10:09,169.4991,14045,0,2380615,1
2018-04-24 16:10:10,0.2,14045,0,2809,1
2018-04-24 16:10:10,25.5,14045,0,358148,1
2018-04-24 16:10:10,10.0,14045,0,140450,1
2018-04-24 16:10:13,508.5445,14030,0,7134879,1
2018-04-24 16:11:27,18.1847,14000,0,-254586,0
2018-04-24 16:11:27,29.88167142,14000,0,-418343,0
2018-04-24 16:11:28,171.3752,14000,0,-2399253,0
2018-04-24 16:11:33,43.73068571,14005,0,-612448,0
2018-04-24 16:11:33,35.946,14005,0,-503424,0
2018-04-24 16:11:33,872.25691428,14005,0,-12215958,0
2018-04-24 16:11:53,100.0,14035,0,1403500,1
2018-04-24 16:11:53,28.81,14035,0,404348,1
2018-04-24 16:11:53,39.66,14035,0,556628,1
2018-04-24 16:12:16,65.12713123,14135,0,920572,1
2018-04-24 16:12:16,51.2942798,14135,0,725045,1
2018-04-24 16:14:54,886.4838,14200,0,12588070,1
2018-04-24 16:15:35,394.76611271,14225,0,-5615548,0
2018-04-24 16:15:52,167.38637192,14250,0,-2385256,0
2018-04-24 16:15:52,60.0,14250,0,-855000,0
2018-04-24 16:15:52,61.5532,14250,0,-877133,0
2018-04-24 16:15:53,30.0,14250,0,-427500,0
2018-04-24 16:16:50,21.8677,14285,0,312380,1
2018-04-24 16:16:50,76.3272,14285,0,1090334,1
2018-04-24 16:16:51,21.1368,14285,0,301939,1
2018-04-24 16:16:51,79.53937696,14285,0,1136220,1
2018-04-24 16:18:13,24.0465,14420,0,346751,1
2018-04-24 16:18:18,204.4795,14415,0,2947572,1
2018-04-24 16:18:48,0.9032,14420,0,-13024,0
2018-04-24 16:19:25,101.3375,14420,0,-1461287,0
2018-04-24 16:19:25,251.76176407,14420,0,-3630405,0
2018-04-24 16:19:26,359.68893592,14430,0,-5190311,0
2018-04-24 16:20:21,88.389,14420,0,1274569,1
2018-04-24 16:20:21,171.6838,14420,0,2475680,1
2018-04-24 16:20:26,739.9272,14405,0,10658651,1
2018-04-24 16:21:15,750.0,14350,0,-10762500,0
2018-04-24 16:21:15,250.0,14340,0,-3585000,0
2018-04-24 16:25:31,28.3,14610,0,413463,1
2018-04-24 16:25:36,604.7062863,14595,0,8825688,1
2018-04-24 16:25:36,65.3334,14595,0,953541,1
2018-04-24 16:25:37,9.662,14595,0,141017,1
2018-04-24 16:25:37,115.0,14595,0,1678425,1
2018-04-24 16:25:37,39.6461,14595,0,578635,1
2018-04-24 16:25:37,137.35221369,14595,0,2004656,1
2018-04-24 16:28:15,66.6738,14700,0,-980105,0
2018-04-24 16:28:15,659.9198,14700,0,-9700821,0
2018-04-24 16:28:16,23.1247,14700,0,-339933,0
2018-04-24 16:28:16,5.0,14700,0,-73500,0
2018-04-24 16:28:16,35.1793,14700,0,-517136,0
2018-04-24 16:28:36,671.42268571,14700,0,9869913,1
2018-04-24 16:28:36,118.47491428,14700,0,1741581,1
2018-04-24 16:28:46,30.6192,14700,0,-450102,0
2018-04-24 16:28:46,206.7956,14700,0,-3039895,0
2018-04-24 16:28:46,26.24501088,14700,0,-385802,0
2018-04-24 16:28:47,213.12828911,14700,0,-3132986,0
2018-04-24 16:29:01,476.7881,14690,0,7004017,1
2018-04-24 16:29:32,712.9998,14630,0,-10431187,0
2018-04-24 16:29:32,287.0002,14630,0,-4198813,0
2018-04-24 16:30:16,847.3880717,14635,0,12401524,1
2018-04-24 16:30:24,152.6119,14625,0,2231949,1
2018-04-24 16:31:44,35.9786,14570,0,-524208,0
2018-04-24 16:31:44,46.7522,14570,0,-681180,0
2018-04-24 16:31:44,359.688,14570,0,-5240654,0
2018-04-24 16:31:44,217.5987,14570,0,-3170413,0
2018-04-24 16:31:45,339.9825,14570,0,-4953545,0
2018-04-24 16:32:48,66.89189189,14615,0,977625,1
2018-04-24 16:32:48,2.4,14615,0,35076,1
2018-04-24 16:32:49,86.7,14615,0,1267121,1
2018-04-24 16:32:49,165.4629,14615,0,2418240,1
2018-04-24 16:32:49,110.8553,14615,0,1620150,1
2018-04-24 16:32:52,567.6899,14645,0,8313819,1
2018-04-24 16:34:00,1000.0,14700,0,-14700000,0
2018-04-24 16:34:21,1000.0,14680,0,14680000,1
2018-04-24 16:35:40,16.6622,14580,0,-242935,0
2018-04-24 16:35:54,16.6622,14580,0,242935,1
2018-04-24 16:36:23,142.2567,14625,0,-2080504,0
2018-04-24 16:36:43,24.3769,14650,0,357122,1
2018-04-24 16:36:43,117.8798,14650,0,1726939,1
2018-04-24 16:39:07,39.94,14595,0,-582924,0
2018-04-24 16:39:28,493.5687,14595,0,-7203635,0
2018-04-24 16:40:47,39.6758,14645,0,581052,1
2018-04-24 16:40:59,493.8329,14640,0,7229714,1
2018-04-24 16:44:20,458.9322,14600,0,-6700410,0
2018-04-24 16:46:52,68.4,14570,0,996588,1
2018-04-24 16:46:52,184.229,14570,0,2684217,1
2018-04-24 16:46:52,1.0,14570,0,14570,1
2018-04-24 16:46:52,3.7903,14570,0,55225,1
2018-04-24 16:46:53,2.0,14570,0,29140,1
2018-04-24 16:46:53,76.7009,14570,0,1117532,1
2018-04-24 16:46:53,36.9808,14570,0,538810,1
2018-04-24 16:46:53,78.7004,14570,0,1146665,1
2018-04-24 16:46:53,7.1308,14570,0,103896,1
2018-04-24 16:48:48,1.14,14460,0,-16484,0
2018-04-24 16:48:55,30.0,14440,0,-433200,0
2018-04-24 16:49:12,640.7506,14520,0,-9303699,0
2018-04-24 16:49:36,671.8906,14490,0,9735695,1
2018-04-24 16:49:46,136.5635,14470,0,-1976074,0
2018-04-24 16:50:26,136.5635,14440,0,1971977,1
2018-04-24 16:51:22,1000.0,14405,0,-14405000,0
2018-04-24 16:51:56,49.852,14440,0,719863,1
2018-04-24 16:51:56,79.1191,14440,0,1142480,1
2018-04-24 16:52:38,15.0,14460,0,216900,1
2018-04-24 16:52:38,1.2568,14455,0,18167,1
2018-04-24 16:52:45,644.1008,14440,0,9300816,1
2018-04-24 16:52:46,40.0,14440,0,577600,1
2018-04-24 16:53:40,39.9365,14515,0,-579678,0
2018-04-24 16:53:46,9.9909,14530,0,-145168,0
2018-04-24 16:53:51,247.8185,14545,0,-3604520,0
2018-04-24 16:53:59,531.5828,14540,0,-7729214,0
2018-04-24 16:54:16,1000.0,14575,0,14575000,1
2018-04-24 16:54:52,141.828,14530,0,-2060761,0
2018-04-24 16:54:58,9.894,14520,0,-143661,0
2018-04-24 16:55:02,550.22615499,14510,0,-7983782,0
2018-04-24 16:56:41,701.9482,14500,0,10178249,1
2018-04-24 16:59:03,49.0158,14530,0,-712200,0
2018-04-24 16:59:56,2.629,14530,0,-38199,0
2018-04-24 17:01:25,0.9385,14555,0,13660,1
2018-04-24 17:01:36,0.3683,14560,0,5362,1
2018-04-24 17:01:37,34.34065934,14560,0,500000,1
2018-04-24 17:01:38,15.99734065,14560,0,232921,1
2018-04-24 17:02:35,148.6262,14570,0,-2165484,0
2018-04-24 17:03:26,28.83,14585,0,-420486,0
2018-04-24 17:03:26,291.57001714,14585,0,-4252549,0
2018-04-24 17:04:06,168.48678974,14625,0,2464119,1
2018-04-24 17:04:14,230.6266,14625,0,3372914,1
2018-04-24 17:04:18,69.9128,14630,0,1022824,1
2018-04-24 17:06:58,641.0619,14500,0,-9295398,0
2018-04-24 17:06:59,4.782,14500,0,-69339,0
2018-04-24 17:08:14,3.023,14570,0,44045,1
2018-04-24 17:09:03,315.6418,14600,0,4608370,1
2018-04-24 17:09:03,80.1404,14600,0,1170050,1
2018-04-24 17:09:39,0.4,14570,0,5828,1
2018-04-24 17:10:06,324.4775,14565,0,-4726015,0
2018-04-24 17:14:24,300.0,14615,0,4384500,1
2018-04-24 17:14:25,1.3895,14615,0,20308,1
2018-04-24 17:14:25,109.5159,14615,0,1600575,1
2018-04-24 17:14:26,18.1939,14615,0,265904,1
2018-04-24 17:14:26,142.0169,14615,0,2075577,1
2018-04-24 17:15:41,32.6372,14635,0,-477645,0
2018-04-24 17:16:38,32.6372,14630,0,477482,1
2018-04-24 17:19:05,24.51878079,14610,0,-358219,0
2018-04-24 17:19:10,2.8,14625,0,40950,1
2018-04-24 17:19:28,21.7188,14630,0,317746,1
2018-04-24 17:22:53,117.88585182,14645,0,-1726438,0
2018-04-24 17:22:53,58.0912,14645,0,-850746,0
2018-04-24 17:22:53,40.7565,14645,0,-596879,0
2018-04-24 17:22:53,25.7923,14645,0,-377728,0
2018-04-24 17:22:53,85.73834817,14645,0,-1255638,0
2018-04-24 17:22:56,49.6831,14645,0,-727609,0
2018-04-24 17:22:57,360.3054,14645,0,-5276673,0
2018-04-24 17:26:42,7.0,14630,0,102410,1
2018-04-24 17:26:43,14.7342447,14630,0,215562,1
2018-04-24 17:36:15,201.9623,14790,0,2987022,1
2018-04-24 17:36:38,82.467,14775,0,1218450,1
2018-04-24 17:36:38,432.0891,14775,0,6384116,1
2018-04-24 17:37:59,42.65035546,14795,0,-631012,0
2018-04-24 17:37:59,5.0,14795,0,-73975,0
2018-04-24 17:37:59,30.0,14795,0,-443850,0
2018-04-24 17:37:59,91.20664453,14795,0,-1349402,0
2018-04-24 17:38:07,30.9245,14815,0,-458146,0
2018-04-24 17:38:07,800.2185,14815,0,-11855237,0
2018-04-24 17:40:43,31.34153947,14935,0,468086,1
2018-04-24 17:40:49,13.37755443,14925,0,199660,1
2018-04-24 17:40:50,89.1062,14925,0,1329910,1
2018-04-24 17:40:54,256.9364,14915,0,3832206,1
2018-04-24 17:40:54,4.0,14915,0,59660,1
2018-04-24 17:40:54,119.02225947,14915,0,1775217,1
2018-04-24 17:40:54,68.6677,14915,0,1024179,1
2018-04-24 17:40:58,183.5152,14885,0,2731624,1
2018-04-24 17:40:58,76.8479,14885,0,1143881,1
2018-04-24 17:41:10,157.1853,14870,0,2337345,1
2018-04-24 17:43:33,89.72477128,14835,0,-1331067,0
2018-04-24 17:43:33,284.1495,14835,0,-4215358,0
2018-04-24 17:43:33,196.57485404,14835,0,-2916188,0
2018-04-24 17:45:14,213.9189,14785,0,3162791,1
2018-04-24 17:45:14,67.1962,14785,0,993496,1
2018-04-24 17:45:18,289.334,14770,0,4273463,1
2018-04-24 17:46:09,107.9443,14780,0,-1595417,0
2018-04-24 17:46:34,551.1144,14800,0,-8156493,0
2018-04-24 17:47:36,62.2444,14810,0,921840,1
2018-04-24 17:47:36,243.428,14810,0,3605169,1
2018-04-24 17:47:37,200.3413,14810,0,2967055,1
2018-04-24 17:47:59,23.37,14815,0,-346227,0
2018-04-24 17:48:03,823.585,14820,0,-12205530,0
2018-04-24 17:48:51,33.1191,14805,0,490328,1
2018-04-24 17:48:51,674.1203,14805,0,9980351,1
2018-04-24 17:49:07,158.7398,14790,0,-2347762,0
2018-04-24 17:49:13,17.7298,14810,0,-262578,0
2018-04-24 17:49:21,530.7698,14800,0,-7855393,0
2018-04-24 17:49:34,997.7528,14815,0,14781708,1
2018-04-24 17:50:54,0.7652,14860,0,-11371,0
2018-04-24 17:50:54,10.0,14860,0,-148600,0
2018-04-24 17:50:54,2.0,14860,0,-29720,0
2018-04-24 17:50:54,49.7831,14860,0,-739777,0
2018-04-24 17:51:13,2.0,14910,0,-29820,0
2018-04-24 17:51:13,157.9635,14910,0,-2355236,0
2018-04-24 17:51:14,775.241,14910,0,-11558843,0
2018-04-24 17:52:13,1000.0,14875,0,14875000,1
2018-04-24 17:53:21,1000.0,14900,0,-14900000,0
2018-04-24 17:54:06,700.824,14980,0,10498344,1
2018-04-24 17:54:20,408.44924926,14980,0,-6118570,0
2018-04-24 17:54:21,195.04075073,14980,0,-2921710,0
2018-04-24 17:54:36,374.3746,14980,0,5608132,1
2018-04-24 17:54:36,528.2914,14980,0,7913805,1
2018-04-24 17:55:16,674.6452,15045,0,-10150037,0
2018-04-24 17:55:17,134.5169,15045,0,-2023807,0
2018-04-24 17:55:49,93.3333,14995,0,1399533,1
2018-04-24 17:55:49,11.83227742,14995,0,177425,1
2018-04-24 17:55:52,703.9965,14960,0,10531788,1
2018-04-24 17:57:46,791.6253,14935,0,-11822924,0
2018-04-24 17:58:42,0.2,14895,0,2979,1
2018-04-24 17:58:46,41.4905,14870,0,616964,1
2018-04-24 17:58:46,77.5254,14870,0,1152803,1
2018-04-24 17:58:50,45.3075,14870,0,673723,1
2018-04-24 17:58:51,74.5579,14860,0,1107930,1
2018-04-24 17:59:18,552.544,14905,0,8235668,1
2018-04-24 17:59:43,218.7746,14905,0,-3260835,0
2018-04-24 17:59:47,22.6413,14910,0,-337582,0
2018-04-24 17:59:51,0.9062177,14915,0,-13516,0
2018-04-24 17:59:53,201.76158229,14915,0,-3009274,0
2018-04-24 17:59:55,223.0194,14915,0,-3326334,0
2018-04-24 18:00:51,573.8525,14900,0,8550402,1
2018-04-24 18:00:51,93.2506,14900,0,1389434,1
2018-04-24 18:01:18,1000.0,14800,0,-14800000,0
2018-04-24 18:01:22,1000.0,14785,0,14785000,1
2018-04-24 18:01:28,58.8337,14785,0,-869856,0
2018-04-24 18:01:31,941.1663,14800,0,-13929261,0
2018-04-24 18:02:15,466.2725,14850,0,6924147,1
2018-04-24 18:02:38,0.1,14810,0,1481,1
2018-04-24 18:02:41,164.8634,14805,0,2440803,1
2018-04-24 18:02:47,368.7641,14780,0,5450333,1
2018-04-24 18:03:19,1000.0,14825,0,-14825000,0
2018-04-24 18:06:20,243.3149,14790,0,3598627,1
2018-04-24 18:06:21,418.2757,14790,0,6186298,1
2018-04-24 18:06:21,338.4094,14790,0,5005075,1
2018-04-24 18:06:24,7.5404,14790,0,-111523,0
2018-04-24 18:07:08,269.69407297,14800,0,-3991472,0
2018-04-24 18:07:09,6.7164,14800,0,-99403,0
2018-04-24 18:07:44,34.29591336,14820,0,-508265,0
2018-04-24 18:07:45,27.06048663,14820,0,-401036,0
2018-04-24 18:08:17,345.3073,14815,0,5115728,1
2018-04-24 18:10:21,2.6416,14830,0,-39175,0
2018-04-24 18:10:39,997.3584,14805,0,-14765891,0
2018-04-24 18:10:58,10.0,14780,0,147800,1
2018-04-24 18:10:59,166.1791,14780,0,2456127,1
2018-04-24 18:12:39,289.77825945,14800,0,4288718,1
2018-04-24 18:13:26,14.4683,14790,0,213986,1
