timestamp,quantity,price,fee,amount,side
2018-01-03 13:44:04,0.1619,20668000,5019.0,3341130,1
2018-01-10 22:20:51,0.07059395,20777000,0.00010605,-1468934,0
2018-01-11 23:49:37,0.0009985,19563000,1.5e-06,-19563,0
2018-01-18 23:09:41,0.0009985,14572000,1.5e-06,-14572,0
2018-01-19 12:23:32,0.0726,14539000,1583.0,1053948,1
2018-01-19 12:40:02,0.0009985,14550000,1.5e-06,-14550,0
2018-01-19 13:03:29,0.001,14540000,22.0,14518,1
2018-01-19 13:03:54,0.0009985,14542000,1.5e-06,-14542,0
2018-01-19 13:06:40,0.001,14587000,22.0,14565,1
2018-01-19 13:17:43,0.0009985,14470000,1.5e-06,-14470,0
2018-01-19 13:17:59,0.001,14448000,22.0,14426,1
2018-01-19 13:20:31,0.0009985,14482000,1.5e-06,-14482,0
2018-01-19 13:21:38,0.001,14480000,22.0,14458,1
2018-01-19 13:21:53,0.0009985,14491000,1.5e-06,-14491,0
2018-01-19 13:22:10,0.001,14483000,22.0,14461,1
2018-01-19 13:30:16,0.0009985,14480000,1.5e-06,-14480,0
2018-01-19 13:37:00,0.001,14566000,22.0,14544,1
2018-01-19 13:44:27,0.0009985,14720000,1.5e-06,-14720,0
2018-01-19 14:06:15,0.0008,14743000,18.0,11776,1
2018-01-19 14:06:40,0.0001,14744000,2.0,1472,1
2018-01-19 18:03:43,0.0009985,14847000,1.5e-06,-14847,0
2018-01-19 18:05:57,0.001,14868000,22.0,14846,1
2018-01-19 18:15:00,0.0009985,14832000,1.5e-06,-14832,0
2018-01-19 18:17:48,0.001,14851000,22.0,14829,1
2018-01-19 18:21:49,0.0009985,14806000,1.5e-06,-14806,0
2018-01-19 18:22:23,0.001,14831000,22.0,14809,1
2018-01-19 22:44:48,0.0009985,15063000,1.5e-06,-15063,0
2018-01-19 22:46:03,0.001,15080000,23.0,15057,1
2018-01-19 22:57:51,0.0009985,15100000,1.5e-06,-15100,0
2018-01-19 22:58:21,0.001,15098000,23.0,15075,1
2018-01-19 23:03:15,0.0009985,15125000,1.5e-06,-15125,0
2018-01-19 23:05:44,0.001,15176000,23.0,15153,1
2018-01-19 23:07:43,0.0009985,15174000,1.5e-06,-15174,0
2018-01-19 23:14:26,0.001,15286000,23.0,15263,1
2018-01-19 23:16:48,0.0009985,15265000,1.5e-06,-15265,0
2018-01-19 23:18:06,0.001,15269000,23.0,15246,1
2018-01-19 23:19:58,0.0009985,15239000,1.5e-06,-15239,0
2018-01-19 23:20:28,0.001,15230000,23.0,15207,1
2018-01-19 23:38:38,0.0009985,15002000,1.5e-06,-15002,0
2018-01-19 23:38:49,0.001,14990000,22.0,14968,1
2018-01-19 23:41:23,0.0009985,14963000,1.5e-06,-14963,0
2018-01-19 23:45:52,0.001,14974000,22.0,14952,1
2018-01-19 23:50:01,0.0009985,14833000,1.5e-06,-14833,0
2018-01-19 23:53:27,0.001,14781000,22.0,14759,1
2018-01-20 01:15:50,0.0009985,15213000,1.5e-06,-15213,0
2018-01-20 01:16:57,0.001,15214000,23.0,15191,1
2018-01-20 01:24:11,0.0009985,15124000,1.5e-06,-15124,0
2018-01-20 01:29:39,0.001,15184000,23.0,15161,1
2018-01-20 07:10:16,0.0009985,15189000,1.5e-06,-15189,0
2018-01-20 07:10:39,0.001,15186000,23.0,15163,1
2018-01-20 08:05:18,0.0009985,15114000,1.5e-06,-15114,0
2018-01-20 08:09:08,0.001,15148000,23.0,15125,1
2018-01-20 08:21:12,0.0009985,15200000,1.5e-06,-15200,0
2018-01-20 08:22:38,0.001,15203000,23.0,15180,1
2018-01-20 08:29:45,0.0009985,15224000,1.5e-06,-15224,0
2018-01-20 09:21:09,0.001,15265000,23.0,15242,1
2018-01-20 09:46:33,0.0009985,15332000,1.5e-06,-15332,0
2018-01-20 09:49:02,0.001,15353000,23.0,15330,1
2018-01-20 09:51:47,0.0009985,15297000,1.5e-06,-15297,0
2018-01-20 11:14:00,0.001,15671000,24.0,15647,1
2018-01-20 11:17:01,0.0009985,15599000,1.5e-06,-15599,0
2018-01-20 11:28:37,0.001,15552000,23.0,15529,1
2018-01-20 11:31:21,0.0009985,15478000,1.5e-06,-15478,0
2018-01-20 11:42:11,0.001,15564000,23.0,15541,1
2018-01-20 11:47:42,0.0009985,15549000,1.5e-06,-15549,0
2018-01-20 11:50:26,0.001,15579000,23.0,15556,1
2018-01-20 11:55:24,0.0009985,15600000,1.5e-06,-15600,0
2018-01-20 11:57:51,0.001,15587000,23.0,15564,1
2018-01-20 12:01:15,0.0009985,15623000,1.5e-06,-15623,0
2018-01-20 12:24:42,0.001,15698000,24.0,15674,1
2018-01-20 12:32:52,0.0009985,15600000,1.5e-06,-15600,0
2018-01-20 12:38:53,0.001,15690000,24.0,15666,1
2018-01-20 12:48:08,0.0009985,15640000,1.5e-06,-15640,0
2018-01-20 12:49:43,0.001,15644000,23.0,15621,1
2018-01-20 12:51:12,0.0009985,15603000,1.5e-06,-15603,0
2018-01-20 13:03:17,0.001,15645000,23.0,15622,1
2018-01-20 13:06:28,0.0009985,15644000,1.5e-06,-15644,0
2018-01-20 13:07:57,0.001,15635000,23.0,15612,1
2018-01-20 13:12:32,0.0009985,15606000,1.5e-06,-15606,0
2018-01-20 13:15:30,0.001,15558000,23.0,15535,1
2018-01-20 13:19:06,0.0009985,15500000,1.5e-06,-15500,0
2018-01-20 13:32:59,0.001,15771000,24.0,15747,1
2018-01-20 13:36:19,0.0009985,15921000,1.5e-06,-15921,0
2018-01-20 13:38:11,0.001,16177000,24.0,16153,1
2018-01-20 13:42:03,0.0009985,16124000,1.5e-06,-16124,0
2018-01-20 13:45:06,0.001,16146000,24.0,16122,1
2018-01-20 13:46:17,0.0009985,16321000,1.5e-06,-16321,0
2018-01-20 13:50:48,0.001,16778000,25.0,16753,1
2018-01-20 13:51:20,0.0009985,16777000,1.5e-06,-16777,0
2018-01-20 13:52:01,0.001,16851000,25.0,16826,1
2018-01-20 13:53:30,0.0009985,16841000,1.5e-06,-16841,0
2018-01-20 13:54:32,0.001,16788000,25.0,16763,1
2018-01-20 13:55:49,0.0009985,16552000,1.5e-06,-16552,0
2018-01-20 13:58:50,0.001,16878000,25.0,16853,1
2018-01-20 14:03:13,0.0009985,16996000,1.5e-06,-16996,0
2018-01-20 14:04:54,0.001,17200000,26.0,17174,1
2018-01-20 14:05:12,0.0009985,17049000,1.5e-06,-17049,0
2018-01-20 14:07:37,0.001,16794000,25.0,16769,1
2018-01-20 14:09:22,0.0009985,16970000,1.5e-06,-16970,0
2018-01-20 14:11:23,0.001,17107000,26.0,17081,1
2018-01-20 14:12:18,0.0009985,17028000,1.5e-06,-17028,0
2018-01-20 14:13:09,0.001,16947000,25.0,16922,1
2018-01-20 14:27:07,0.0009985,16812000,1.5e-06,-16812,0
2018-01-20 14:29:43,0.001,16800000,25.0,16775,1
2018-01-20 14:31:03,0.0009985,16600000,1.5e-06,-16600,0
2018-01-20 14:33:24,0.001,16664000,25.0,16639,1
2018-01-20 14:34:15,0.0009985,16582000,1.5e-06,-16582,0
2018-01-20 14:39:33,0.001,17159000,26.0,17133,1
2018-01-20 14:42:02,0.0009985,16718000,1.5e-06,-16718,0
2018-01-20 14:56:51,0.001,16665000,25.0,16640,1
2018-01-20 14:57:13,0.0009985,16666000,1.5e-06,-16666,0
2018-01-20 14:57:45,0.001,16798000,25.0,16773,1
2018-01-20 15:00:44,0.0009985,16809000,1.5e-06,-16809,0
2018-01-20 15:05:16,0.001,16790000,25.0,16765,1
2018-01-20 15:08:59,0.0009985,16629000,1.5e-06,-16629,0
2018-01-20 15:10:27,0.001,16604000,25.0,16579,1
2018-01-20 15:12:48,0.0009985,16598000,1.5e-06,-16598,0
2018-01-20 15:13:05,0.001,16595000,25.0,16570,1
2018-01-20 15:15:09,0.0009985,16451000,1.5e-06,-16451,0
2018-01-20 15:16:28,0.001,16500000,25.0,16475,1
2018-01-20 15:20:04,0.0009985,16485000,1.5e-06,-16485,0
2018-01-20 15:26:25,0.001,16470000,25.0,16445,1
2018-01-20 15:32:17,0.0009985,16470000,1.5e-06,-16470,0
2018-01-20 15:34:46,0.001,16518000,25.0,16493,1
2018-01-20 15:40:37,0.0009985,16330000,1.5e-06,-16330,0
2018-01-20 15:47:29,0.001,16289000,24.0,16265,1
