2018-01-05 22:31:11.880627,-1,1.0,22456692.54,22456692.54
2018-01-05 22:32:33.214346,1,1.0,22423899.39,22423899.39
2018-01-05 22:35:51.385567,-1,1.0,22537233.71,22537233.71
2018-01-05 22:36:31.703392,1,1.0,22668059.21,22668059.21
2018-01-05 22:37:39.975186,-1,1.0,22608957.34,22608957.34
2018-01-05 23:02:04.845920,1,1.0,22291135.69,22291135.69
2018-01-05 23:07:25.822613,-1,1.0,22294577.49,22294577.49
2018-01-05 23:17:38.305879,1,1.0,22412081.86,22412081.86
2018-01-05 23:28:24.892463,-1,1.0,22481643.96,22481643.96
2018-01-05 23:38:05.010406,1,1.0,22990842.64,22990842.64
2018-01-05 23:39:41.214263,-1,1.0,22893587.57,22893587.57
2018-01-05 23:42:34.106059,1,1.0,22828908.19,22828908.19
2018-01-05 23:47:07.143786,-1,1.0,22759011.45,22759011.45
2018-01-05 23:47:29.385399,1,1.0,22795394.16,22795394.16
2018-01-05 23:54:24.991289,-1,1.0,22712183.20,22712183.20
2018-01-06 00:00:08.046953,1,1.0,22904018.30,22904018.30
2018-01-06 00:04:54.525465,-1,1.0,22672639.57,22672639.57
2018-01-06 00:14:32.529455,1,1.0,22454507.77,22454507.77
2018-01-06 00:54:34.386529,-1,1.0,22592073.59,22592073.59
2018-01-06 00:57:37.411082,1,1.0,22671191.46,22671191.46
2018-01-06 01:06:04.783177,-1,1.0,23025339.72,23025339.72
2018-01-06 01:07:50.064105,1,1.0,23293430.50,23293430.50
2018-01-06 01:10:39.882799,-1,1.0,23439492.29,23439492.29
2018-01-06 01:11:34.095467,1,1.0,23320599.95,23320599.95
2018-01-06 01:14:56.165251,-1,1.0,23475497.08,23475497.08
2018-01-06 01:17:11.902793,1,1.0,23603284.18,23603284.18
2018-01-06 01:21:03.243484,-1,1.0,23495379.95,23495379.95
2018-01-06 01:23:55.544264,1,1.0,23572658.83,23572658.83
2018-01-06 01:25:33.977670,-1,1.0,23435107.54,23435107.54
2018-01-06 01:27:04.350075,1,1.0,23589612.21,23589612.21
2018-01-06 01:30:32.018033,-1,1.0,23556879.13,23556879.13
2018-01-06 01:32:24.733817,1,1.0,23552716.83,23552716.83
2018-01-06 01:32:44.060206,-1,1.0,23578582.36,23578582.36
2018-01-06 01:40:07.907541,1,1.0,23877935.62,23877935.62
2018-01-06 01:43:57.513528,-1,1.0,23953022.99,23953022.99
