book-delta-v1-0.2-5-1,book-imbalance-0.2-5-1,mid_price,timestamp
-0.004445143,-151.3559245,8397900,04:32.1
-0.001997332,-151.3559245,8397900,04:33.1
-0.000897459,-151.3559245,8397900,04:34.1
-1.000340319,-1144.425609,8397900,04:35.1
-0.449481879,-1144.425609,8397900,04:36.1
-0.201965227,-1144.425609,8397900,04:37.1
-0.090748826,-1144.425609,8397900,04:38.1
-0.040776076,-1144.425609,8397900,04:39.1
-0.018321872,-1144.425609,8397900,04:40.1
-0.008232548,-1144.425609,8397900,04:41.1
-0.003699122,-1144.425609,8397900,04:42.1
-0.001662123,-1144.425609,8397900,04:43.1
0.999851662,-578.8407314,8399100,04:44.1
0.449262311,-578.8407314,8399100,04:45.1
-0.798133381,-844.0975274,8399900,04:46.1
-0.358624445,-844.0975274,8399900,04:47.1
0.812726648,-361.3860918,8398800,04:48.1
0.365181623,-361.3860918,8398800,04:49.1
0.077623289,-698.3730781,8397200,04:50.1
-0.863605098,-698.3730781,8397200,04:51.1
-0.388042784,-698.3730781,8397200,04:52.1
-0.174358862,-698.3730781,8397200,04:53.1
0.922914551,-486.0510021,8397200,04:54.1
-0.628292917,-657.2066493,8397500,04:55.1
0.724400581,-657.2066493,8397500,04:56.1
-0.715450573,-657.2066493,8397500,04:57.1
-1.190475513,-349.122322,8399000,04:58.1
-1.355336694,-355.4846878,8399000,04:59.1
-1.413004804,-355.4846878,8399000,05:00.1
-0.472080921,-657.2066493,8397500,05:01.1
-1.210250786,-887.7178026,8397200,05:02.1
-0.414997979,-1283.39897,8398200,05:03.1
-1.186462808,-1283.39897,8398200,05:04.1
0.513934759,-1220.772726,8398200,05:05.1
0.230925773,-1220.772726,8398200,05:06.1
0.103761638,-1220.772726,8398200,05:07.1
0.034087331,-1292.939842,8398200,05:08.1
-1.023218096,-904.0332936,8399700,05:09.1
-0.459761527,-904.0332936,8399700,05:10.1
0.821958495,-904.0332936,8399700,05:11.1
0.369329759,-904.0332936,8399700,05:12.1
0.165950558,-904.0332936,8399700,05:13.1
0.074566392,-904.0332936,8399700,05:14.1
0.03350484,-904.0332936,8399700,05:15.1
0.015054695,-904.0332936,8399700,05:16.1
0.00676451,-904.0332936,8399700,05:17.1
1.000230539,-859.3561469,8399700,05:18.1
1.449591423,-834.3789387,8399700,05:19.1
0.651343413,-834.3789387,8399700,05:20.1
-0.739084446,-846.1479098,8398800,05:21.1
-1.363831096,-1482.688458,8398800,05:22.1
-1.521829202,-1582.166116,8398800,05:23.1
-0.683801939,-1582.166116,8398800,05:24.1
-0.307252017,-1582.166116,8398800,05:25.1
-1.082929788,-1603.168723,8398100,05:26.1
0.555340276,-1572.371983,8398100,05:27.1
0.249530471,-1572.371983,8398100,05:28.1
0.112121268,-1572.371983,8398100,05:29.1
0.050379333,-1572.371983,8398100,05:30.1
1.005429297,-1557.586817,8398400,05:31.1
0.451768505,-1557.586817,8398400,05:32.1
0.202992674,-1557.586817,8398400,05:33.1
0.09126914,-1385.109704,8396900,05:34.1
-0.620628058,-1377.739056,8392600,05:35.1
0.685837841,-2101.142115,8396300,05:36.1
0.308166806,-2101.142115,8396300,05:37.1
0.138468272,-2101.142115,8396300,05:38.1
-5.214927395,-2101.142115,8396300,05:39.1
-3.979399601,-2697.779798,8394200,05:40.1
-2.624388052,-2797.509552,8394200,05:41.1
-1.179213565,-2797.509552,8394200,05:42.1
-0.52985481,-2797.509552,8394200,05:43.1
0.798018845,-2699.397888,8394200,05:44.1
0.390254238,-1164.142312,8390200,05:45.1
-0.717588763,-1164.142312,8390200,05:46.1
0.629738346,-1164.142312,8390200,05:47.1
-0.758431169,-1164.142312,8390200,05:48.1
-1.097136286,-840.8880893,8391700,05:49.1
-1.423262662,-1015.953416,8391100,05:50.2
-0.502721427,-1385.374962,8392100,05:51.2
-0.225887298,-1385.374962,8392100,05:52.2
-0.101497706,-1385.374962,8392100,05:53.2
-0.045605859,-1385.374962,8392100,05:54.2
-0.020492033,-1385.374962,8392100,05:55.2
0.990971702,-1437.053737,8393000,05:56.2
1.281356463,-1157.642162,8393000,05:57.2
1.384162833,-575.9493126,8391800,05:58.2
0.621944452,-575.9493126,8391800,05:59.2
0.279457656,-575.9493126,8391800,06:00.2
0.125568419,-575.9493126,8391800,06:01.2
0.056421528,-575.9493126,8391800,06:02.2
0.025351827,-575.9493126,8391800,06:03.2
0.01139131,-575.9493126,8391800,06:04.2
0.005118446,-575.9493126,8391800,06:05.2
0.000437826,-738.8945713,8393000,06:06.2
0.000196728,-738.8945713,8393000,06:07.2
0.953275144,58.6068331,8389700,06:08.2
0.428334133,58.6068331,8389700,06:09.2
0.192462932,58.6068331,8389700,06:10.2
0.08647917,58.6068331,8389700,06:11.2
-0.977176248,-657.2598815,8390200,06:12.2
-1.276884366,-658.9237268,8390200,06:13.2
0.459985777,-110.580852,8389200,06:14.2
0.206684933,-110.580852,8389200,06:15.2
-0.898465976,-143.7867601,8389000,06:16.2
-0.403706786,-143.7867601,8389000,06:17.2
0.847824921,-142.3611395,8389000,06:18.2
-0.631892642,-148.7912153,8389000,06:19.2
-0.283927666,-148.7912153,8389000,06:20.2
-0.127576924,-148.7912153,8389000,06:21.2
-0.057324007,-148.7912153,8389000,06:22.2
0.982486293,-142.3611395,8389000,06:23.2
-1.597188515,-316.4500529,8389000,06:24.2
-0.717663061,-316.4500529,8389000,06:25.2
0.681221697,-66.73849629,8389500,06:26.2
-0.642824606,-66.73849629,8389500,06:27.2
0.623564461,-55.41194092,8389500,06:28.2
1.106466003,-38.45569989,8390300,06:29.2
-0.535511737,-47.57637865,8390300,06:30.2
-0.240620934,-47.57637865,8390300,06:31.2
0.8815544,443.7318084,8391200,06:32.2
1.951825421,447.0558248,8391200,06:33.2
-0.124966198,-6.431739071,8390100,06:34.2
0.852167864,111.9508449,8390600,06:35.2
-0.591322099,23.84957093,8388900,06:36.2
-0.265698146,23.84957093,8388900,06:37.2
0.876230926,23.84957093,8388900,06:38.2
-0.617102248,-51.10334701,8389000,06:39.2
-1.142581084,-53.46385946,8389000,06:40.2
-0.513394775,-53.46385946,8389000,06:41.2
-1.125191403,-665.8696011,8390100,06:42.2
-0.505581088,-665.8696011,8390100,06:43.2
-0.227172226,-665.8696011,8390100,06:44.2
0.930894673,-524.1056471,8389700,06:45.2
-0.611867,-697.183655,8389000,06:46.2
-0.274929565,-697.183655,8389000,06:47.2
0.88066634,-207.6795383,8388600,06:48.2
0.395708894,-207.6795383,8388600,06:49.2
-0.85087835,-493.915974,8388600,06:50.2
-1.231707355,-495.843245,8388600,06:51.2
-1.553441788,-708.1139312,8388600,06:52.2
-0.698006389,-708.1139312,8388600,06:53.2
-1.218614829,-708.1139312,8388600,06:54.2
0.473403521,-680.9634104,8388600,06:55.2
-0.824733264,-682.9028699,8388600,06:56.2
-0.370576543,-682.9028699,8388600,06:57.2
-0.166510774,-682.9028699,8388600,06:58.2
-1.060660153,-684.2895694,8388600,06:59.2
0.566337003,-870.5531687,8387200,07:00.2
1.259326764,-397.5135762,8386300,07:01.2
0.519401127,-129.7523106,8384500,07:02.2
1.117192103,-129.7523106,8384500,07:03.2
-0.470365897,-129.7523106,8384500,07:04.2
-1.798477119,-129.7523106,8384500,07:05.2
-0.808107861,-129.7523106,8384500,07:06.2
-1.368318927,-137.9412477,8384500,07:07.2
0.427675423,-186.1497696,8385300,07:08.2
-0.764002153,-1207.770515,8386700,07:09.2
-0.343288296,-1207.770515,8386700,07:10.2
-0.154249374,-741.0516457,8387900,07:11.2
0.96281948,-741.0516457,8387900,07:12.2
-0.599046568,-741.0516457,8387900,07:13.2
-0.269168974,-741.0516457,8387900,07:14.2
-0.120945416,-741.0516457,8387900,07:15.2
-0.044953088,-870.4678325,8387900,07:16.2
-0.008921477,-862.9278732,8387900,07:17.2
-0.978157803,-870.4678325,8387900,07:18.2
-0.439514632,-870.4678325,8387900,07:19.2
-0.197486654,-870.4678325,8387900,07:20.2
-0.088736474,-870.4678325,8387900,07:21.2
0.964968661,-668.617236,8388800,07:22.2
1.439369736,-661.3798422,8388800,07:23.2
-0.394549614,-668.617236,8388800,07:24.2
-0.177282569,-668.617236,8388800,07:25.2
-0.079658193,-668.617236,8388800,07:26.2
-0.035792733,-668.617236,8388800,07:27.2
0.991673682,-661.3798422,8388800,07:28.2
1.282746739,-448.0400292,8387700,07:29.2
0.576375263,-448.0400292,8387700,07:30.2
0.2589821,-448.0400292,8387700,07:31.2
0.116368159,-448.0400292,8387700,07:32.2
1.02003141,-442.1630622,8387700,07:33.2
-0.584244025,-448.0400292,8387700,07:34.2
0.710197596,-38.72547152,8387700,07:35.2
0.31911235,-38.72547152,8387700,07:36.2
1.064093666,-35.2687156,8387700,07:37.2
-0.551759249,-954.22092,8388600,07:38.2
0.717772347,26.76846588,8387600,07:39.2
0.322515905,26.76846588,8387600,07:40.2
0.144915738,26.76846588,8387600,07:41.2
0.065114838,26.76846588,8387600,07:42.2
1.748687472,26.76846588,8387600,07:43.2
-0.231656853,-1013.970668,8388900,07:44.2
0.819266888,15.60072558,8387900,07:45.2
1.368120337,523.4307359,8387200,07:46.2
0.614736094,523.4307359,8387200,07:47.2
0.276218732,523.4307359,8387200,07:48.2
-0.886899422,-524.4459956,8388200,07:49.2
-0.398509599,-524.4459956,8388200,07:50.2
0.862888161,523.4307359,8387200,07:51.2
-0.617536564,-157.4138637,8388200,07:52.2
0.695138873,338.6043008,8390900,07:53.2
-0.661817543,214.5519144,8390200,07:54.2
0.482810126,-1011.933583,8391300,07:55.2
0.216940574,-1011.933583,8391300,07:56.2
-1.599739495,-2233.33773,8389700,07:57.2
-0.71880929,-2233.33773,8389700,07:58.2
-1.181596152,-2233.33773,8389700,07:59.2
-0.530925375,-2233.33773,8389700,08:00.2
-0.194560134,-2807.255891,8388400,08:01.2
-0.087421503,-2807.255891,8388400,08:02.2
1.92282876,-2896.529949,8389000,08:03.2
0.863982655,-2168.238899,8390500,08:04.2
0.388212431,-2168.238899,8390500,08:05.2
0.17443509,-2168.238899,8390500,08:06.2
1.055675981,-2057.028498,8391200,08:07.2
0.474345795,-2057.028498,8391200,08:08.2
1.117303167,-2118.726994,8391800,08:09.2
1.326619417,-1710.071782,8392700,08:10.2
0.596088528,-1710.071782,8392700,08:11.2
1.151630194,-1477.858029,8391500,08:12.2
1.337965054,-1569.231624,8392000,08:13.2
0.601186452,-1569.231624,8392000,08:14.2
-0.777100673,-1570.095585,8392000,08:15.2
-0.349173841,-1570.095585,8392000,08:16.2
0.864715732,-1154.01373,8392000,08:17.2
0.388541824,-1154.01373,8392000,08:18.2
-0.854101052,-1200.185735,8391500,08:19.2
-1.232886089,-1400.361582,8391500,08:20.2
-0.553971429,-1400.361582,8391500,08:21.2
-0.248915408,-1400.361582,8391500,08:22.2
-0.111844903,-1400.361582,8391500,08:23.2
-1.01897409,-1617.256747,8391500,08:24.2
-0.457854572,-1617.256747,8391500,08:25.2
-1.109385502,-1618.857723,8391500,08:26.2
-0.498479039,-1618.857723,8391500,08:27.2
-0.22398107,-1618.857723,8391500,08:28.2
-0.100641182,-1618.857723,8391500,08:29.2
-1.016648153,-1629.49426,8391100,08:30.2
-1.290569343,-1898.025718,8392100,08:31.2
0.420109814,-1659.40759,8392800,08:32.2
0.188767507,-1659.40759,8392800,08:33.2
0.084818709,-1659.40759,8392800,08:34.2
1.060684879,-1657.75154,8392800,08:35.2
1.315142444,-1601.731995,8392800,08:36.2
-0.442511751,-1603.410259,8392800,08:37.2
-1.204090554,-1627.722599,8392800,08:38.3
0.45034604,-1392.22803,8392800,08:39.3
0.20235352,-1392.22803,8392800,08:40.3
1.002236091,-1390.450301,8392800,08:41.3
0.450333704,-1390.450301,8392800,08:42.3
0.202347977,-1390.450301,8392800,08:43.3
0.042272302,-1221.16242,8393700,08:44.3
-1.022802178,-1711.899059,8393700,08:45.3
-1.330180017,-1334.529918,8392400,08:46.3
-0.597688409,-1334.529918,8392400,08:47.3
-0.268558714,-1334.529918,8392400,08:48.3
-0.120671209,-1334.529918,8392400,08:49.3
0.963995229,-1295.097998,8393200,08:50.3
-0.604298051,-1297.020142,8393200,08:51.3
-0.271528617,-1297.020142,8393200,08:52.3
-1.050875978,-1448.060073,8393200,08:53.3
0.557958143,-15.58452405,8393200,08:54.3
0.250706754,-15.58452405,8393200,08:55.3
1.043423696,187.653173,8393200,08:56.3
-0.559956788,-181.5235487,8394400,08:57.3
-1.122032367,-247.2395487,8394400,08:58.3
-0.504161641,-247.2395487,8394400,08:59.3
0.803855043,2.145686314,8394000,09:00.3
2.214453628,20.90917353,8394000,09:01.3
0.995018155,20.90917353,8394000,09:02.3
-0.59234454,-158.2869886,8394000,09:03.3
0.738897978,151.0601793,8394000,09:04.3
0.332008263,151.0601793,8394000,09:05.3
0.149180929,151.0601793,8394000,09:06.3
0.067031312,151.0601793,8394000,09:07.3
1.011208932,220.0253659,8394000,09:08.3
0.454365462,220.0253659,8394000,09:09.3
0.204159562,220.0253659,8394000,09:10.3
0.091734805,220.0253659,8394000,09:11.3
0.041219105,220.0253659,8394000,09:12.3
1.005504901,545.435961,8394000,09:13.3
0.451802476,545.435961,8394000,09:14.3
0.203007938,545.435961,8394000,09:15.3
0.091217347,545.435961,8394000,09:16.3
0.040986596,545.435961,8394000,09:17.3
0.018416465,545.435961,8394000,09:18.3
-0.997006587,210.8498945,8394400,09:19.3
-1.283773177,3.506004855,8394200,09:20.3
-0.576836472,3.506004855,8394200,09:21.3
-1.145396601,-65.77955567,8393900,09:22.3
-0.514659868,-65.77955567,8393900,09:23.3
-1.126354989,-221.988856,8393900,09:24.3
0.533789175,-90.30060167,8393900,09:25.3
0.239846937,-90.30060167,8393900,09:26.3
-0.890431202,-93.68535895,8393900,09:27.3
-0.400096529,-93.68535895,8393900,09:28.3
-0.179774959,-93.68535895,8393900,09:29.3
-0.080778096,-93.68535895,8393900,09:30.3
1.978863771,124.9951763,8393900,09:31.3
-0.149538495,121.6010811,8393900,09:32.3
-0.067191977,121.6010811,8393900,09:33.3
-0.030191301,121.6010811,8393900,09:34.3
-0.013565826,121.6010811,8393900,09:35.3
-0.006095519,121.6010811,8393900,09:36.3
1.002092676,124.9951763,8393900,09:37.3
-0.591223806,121.6010811,8393900,09:38.3
-0.26565398,121.6010811,8393900,09:39.3
0.884381039,360.3024139,8393400,09:40.3
0.397378016,360.3024139,8393400,09:41.3
1.090927934,363.5933624,8393400,09:42.3
0.490185519,363.5933624,8393400,09:43.3
0.220254551,363.5933624,8393400,09:44.3
-0.901045927,363.2954245,8393400,09:45.3
0.566969397,625.5781057,8393500,09:46.3
-0.650224639,625.5781057,8393500,09:47.3
-0.292164763,625.5781057,8393500,09:48.3
-0.13127809,625.5781057,8393500,09:49.3
-0.058987048,625.5781057,8393500,09:50.3
-0.026504589,625.5781057,8393500,09:51.3
0.981749816,919.405265,8393500,09:52.3
0.441128628,919.405265,8393500,09:53.3
-1.843434463,786.6256947,8393600,09:54.3
-0.828308498,786.6256947,8393600,09:55.3
