book-delta-v1-0.2-10-1,book-delta-v1-0.2-10-5,book-delta-v1-0.2-2-1,book-delta-v1-0.2-2-5,book-delta-v1-0.2-5-1,book-delta-v1-0.2-5-5,book-delta-v2-0.2-10-1,book-delta-v2-0.2-10-5,book-delta-v2-0.2-2-1,book-delta-v2-0.2-2-5,book-delta-v2-0.2-5-1,book-delta-v2-0.2-5-5,book-delta-v3-0.2-10-1,book-delta-v3-0.2-10-5,book-delta-v3-0.2-2-1,book-delta-v3-0.2-2-5,book-delta-v3-0.2-5-1,book-delta-v3-0.2-5-5,book-imbalance-0.2-10-1,book-imbalance-0.2-2-1,book-imbalance-0.2-5-1,mid_price,timestamp,trade-indicator-v1-0.2-5-1-power,trade-indicator-v1-0.2-5-1-raw,trade-indicator-v1-0.2-5-1-sqrt,trade-indicator-v1-0.2-5-5-power,trade-indicator-v1-0.2-5-5-raw,trade-indicator-v1-0.2-5-5-sqrt,return
-0.12088981705734515,2.2185013447026813,1.4760030310794907,3.9315814681863306,1.4754741176467108,3.6329136771585024,-0.7076413877654921,1.958329702120087,0.8263870009937377,2.801606250096925,0.6650177284431714,2.3380453853510295,-0.4596068809628466,2.9189981783278633,1.0711917967484803,4.180983720289738,0.9945381504355808,3.25390859590238,7232.0,-1408.0,768.0,87765504.0,2024-05-01 00:09:45.962402,0.1044812455268448,0.052140427693025286,0.06028514717502227,1.1349608478370672,0.47788962160858506,0.7036657296154091,0.0008943832875385755
1.5360823220943824,2.996207395147261,1.503975638309744,3.977677028603416,2.1454256654779043,4.180148580232006,-1.3097833296592405,0.7085302201289467,-0.16095608721377958,0.6754841827550744,0.9406607948143304,2.160746907894731,-0.1819452147070646,2.4196654806064912,-0.2311409968931617,3.021308648264035,0.37600323888303855,2.7000060562899972,8224.0,-512.0,352.0,87767504.0,2024-05-01 00:09:46.962402,-0.007612249131424727,0.018381391422359842,0.008482833756003547,0.8831785983149301,0.3904629298079583,0.5624179402255096,0.0008887116124437126
8.848423961571108,9.01819441616538,7.957494633726449,9.113204480387054,9.024238127855641,9.94314631714768,1.596794589296618,2.8737967628863053,1.3227263345483056,1.9376826095101167,2.222144592448206,4.390515379997285,8.602380361532319,8.851582426352108,7.161170854244304,8.26213139734898,8.759739029841787,9.052353383489264,15352.0,-512.0,3384.0,87767504.0,2024-05-01 00:09:47.962402,0.8986611013877981,0.6020621547917954,0.7746775399551054,1.6245469702450634,0.9149840273580888,1.2320257435587951,0.0012533112483180562
5.391370503463513,8.792297371111262,5.102200787743495,8.8983666592889,5.4672219356918585,9.577960692199188,1.7173328765950937,3.6241145050246364,1.6121997718190682,5.377381517783389,2.070468866188048,6.199247102444831,5.860132674555214,9.065546903782243,5.359445919517112,8.593284658997081,5.927223436393786,9.240324556558893,6584.0,3520.0,6600.0,87831504.0,2024-05-01 00:09:48.962404,0.33059894378105603,0.2214862890552801,0.28498794048675186,1.3300665643592946,0.7491255617732129,1.008697364835353,0.000523730072981558
2.276916011061548,7.289999364542244,2.5600760803206977,7.638009642018187,2.413936539488609,7.4646830298749665,1.2936808003747429,4.035893878720079,0.877301214306889,5.519674225891579,0.7949435271283444,4.836354789699988,2.547522407177829,7.111005898539469,0.8099699645304355,5.94055152376526,2.925458294599378,7.371385571939946,-5152.0,1824.0,6768.0,87877504.0,2024-05-01 00:09:52.962407,0.0060551308712907545,0.0040566628891423075,0.005219736205599416,0.5976374315705135,0.3366038126652893,0.4532369420492402,-0.000500696970182494
-1.696751344096142,1.8102672095482852,-1.5411944358285867,2.0814966287717405,-1.7272127370737154,1.3088676628176599,-1.1825506258698315,0.932520863668208,-0.1628981331243297,1.151042558453433,-0.6915324512661156,1.0285473214149192,-2.075114814299159,1.6314883329496357,-0.8008038628161099,2.0553575981987864,-2.208592168002512,1.0921683413043008,16944.0,26672.0,21624.0,87833504.0,2024-05-01 00:09:57.962412,-0.10924137847014928,0.007669721775532485,0.02831575820115698,0.04861684801005395,0.13992447057897248,0.22106486264502226,0.0006090614351443841
1.0386784157691231,2.780612883598065,1.1092572149583126,3.0175301978986697,1.0280705377889665,2.3739899624564167,0.9321733098766959,2.1654164225211603,0.5732580170943945,1.8746348703549969,0.5731442673458667,1.7138779547625873,1.5299614784922215,3.1040711696360668,0.406344418477045,2.23033654880298,1.4759758145065176,2.6639745224806224,29056.0,20768.0,28672.0,87836496.0,2024-05-01 00:09:58.962413,-0.040187657264396534,0.0028215329607233328,0.010416785303387315,0.03980410858354925,0.11456046717116004,0.18099260147243967,0.0005749773989162774
2.6681088963014528,2.652261750328294,1.7416741505409858,1.3251663674778122,1.7201072412350986,1.7737189280649692,1.310496317240316,3.1889811533893972,0.8200830018544735,0.825840546288271,0.6015720310094257,1.6737889361133458,3.3190805918476878,3.7860888378076423,1.7436588424254669,2.0270259871274057,1.7279972426678616,2.3427635204292567,-25320.0,-17504.0,-24384.0,87919504.0,2024-05-01 00:10:20.962431,0.17480841811249234,0.0019266169986003488,0.031755460593017516,0.6161072067918896,-0.00886341563003901,0.08873424387254139,-0.0006085566633769908
-2.379158944784774,-1.2615549444569694,-0.6083436800297352,-0.11620605313139998,-1.1770167968178602,-0.9279932973289348,-1.7270582134875443,-1.224404866742849,0.589752145308452,1.3049822381937324,-0.9200977409888896,-0.6724105500026554,-3.0437868633164227,-1.0523539678237863,0.9159884170517514,1.5731747200062831,-1.979908609473635,-1.092888994674556,-18448.0,-4760.0,-11800.0,87894496.0,2024-05-01 00:10:23.962435,0.009614526569803331,-7.701199009258166e-05,0.0011234965087388595,0.35039979950441696,-0.004930281277981773,0.05093728590345474,-0.0004891318792020834
-0.4146809838401849,0.6115411953152203,-0.4158655611728361,0.7873920172204976,-0.4140847206731688,0.8356821966846791,-0.12330844106670492,-0.3493931497703973,1.309363393126664,2.9056259666861464,0.6230503955067322,1.1625752598703152,-0.11884102352455694,1.324311080975129,-0.5674568608866162,0.9573829321200776,-0.08752388968577708,1.9572802015904407,-3968.0,136.0,-1032.0,87819504.0,2024-05-01 00:11:04.962475,-0.03763935502070257,-0.058014302137853475,-0.09341316545479364,0.25680855811278336,0.01874143498689458,0.052566645105412674,-0.0009224374576290023
-0.33523584031113285,0.4677499809057779,-0.33587171663212223,0.6043525785251099,-0.3350132327797575,0.6543754095599077,1.4311773634528755,1.1532996990549795,0.7709797958264424,2.1922467880908467,0.3759028162276997,1.0012457904166796,-0.9693038765181694,0.3948680254546964,-1.9868683277747456,-0.4822356202234533,-1.7877121629595398,0.3676284746121781,-3152.0,264.0,-3064.0,87820000.0,2024-05-01 00:11:05.962476,-0.013846744891069584,-0.021342269050424745,-0.03436478310556497,0.21025706418054976,0.015344189180582238,0.043037928933937535,-0.001167114552493737
-3.77016654464736,-2.9004695686084494,-3.770325775952915,-2.793727612187781,-3.7700998160831998,-2.7565939182081847,-1.0541020648473969,-0.6359201620116972,-0.2974861118118254,1.1165806380820948,-1.0017258868042431,-0.3292987029926597,-3.2146841761080176,-2.2328126517253666,-3.513643972729823,-2.8938095781687303,-3.456096039890404,-2.255909837776465,104.0,-176.0,1672.0,87802000.0,2024-05-01 00:11:06.962476,-0.3756402196916706,-0.1426513816621686,-0.3331822434897048,-0.19840236242259332,-0.12223724008737866,-0.2853036703178524,-0.0009680872873055284
-3.651309918841096,-4.281377643574822,-4.336860829533621,-4.745198371720287,-3.6512842620236237,-4.1640765338484105,-2.9780023606817214,-3.0840834698475508,-1.2527341857952299,-0.2328330947509735,-2.4621702152022698,-2.2510127558926865,-3.9567297902239553,-4.181547311754203,-4.748871929232927,-5.231868718235623,-4.04383795048645,-4.192935828721497,808.0,784.0,1704.0,87799504.0,2024-05-01 00:11:07.962478,-0.3012790573976004,-0.1060785098544471,-0.2671157865045318,-0.32552685889461136,-0.15367938691714794,-0.37813177781653934,-0.0008998684092793964
-20.82196921085205,-21.533396402460628,-19.608077732911532,-20.678058286979358,-20.821960448556744,-21.441714867472406,-0.6651774889537921,-2.092234314698124,-0.2955672853633424,-0.024037096749396025,-0.8225767680554592,-1.8068560829932665,-20.274054404599408,-20.791035874925075,-19.714303011306047,-20.873704608511105,-20.3036260376522,-20.79571058043689,3936.0,792.0,4152.0,87799504.0,2024-05-01 00:11:08.962479,-0.473953060986227,-0.3141241133727575,-0.5227465235850812,-0.6296375400440339,-0.4009220506304432,-0.734068232532175,-0.0008428293626806822
-5.002179916417075,-30.69108917790216,-4.979007497860674,-30.318279739352064,-5.002179743593016,-30.64900332319559,-0.8510387945484538,-5.053372322789022,-1.2380500667798795,-6.394192646771435,-1.8537059600446082,-8.370945319197768,-5.516619491848083,-29.311632933214714,-6.073558943755233,-30.369247397522006,-5.517258278954707,-29.316105084892143,3080.0,-5792.0,-3016.0,87720496.0,2024-05-01 00:11:12.962482,-0.03460669148000325,-0.029455238956703614,-0.026023141141730818,-0.9274278994416588,-0.4479685720524363,-0.8213478335598006,-0.0006952993061051547
-1.827926670757713,-25.457573476290875,-1.8194633138366472,-25.149753704916115,-1.8279266092335311,-25.423594772768002,0.02038347564713383,-3.8250898264303537,-0.14535447456417142,-4.651055648140211,-0.14904910189721154,-6.047441416980514,-0.6730831852964978,-23.37018324918721,-0.8626546038129631,-24.19963080715076,-2.102379942092297,-24.551560500683408,4528.0,-4840.0,-4424.0,87725504.0,2024-05-01 00:11:13.962484,0.14303651748268606,-0.0066359768657528575,0.042616981561546974,-0.6035461347302579,-0.3625656463705488,-0.6202723701270919,-0.001139919355721228
-3.4026633008589697,-23.218897985090603,-3.3994865434353807,-22.96900237709309,-3.402663277345911,-23.190947748338537,0.3611660176254207,-2.8009844345327943,-1.5132335339790486,-5.59651920257339,-0.5445343428516266,-5.682712542898848,-0.8088739753146763,-19.79686608180782,-1.4864360212862389,-20.98135968703745,-1.3427459718968808,-20.756568783514567,13672.0,-4808.0,-120.0,87724496.0,2024-05-01 00:11:14.962485,0.05200304732138012,-0.002541239291126543,0.01525150994695476,-0.4947589282022689,-0.2969436445232914,-0.5082624661219395,-0.0014363148920228622
-1.3771593679955552,-19.69491659458704,-0.5059446276017336,-18.826001291341637,-1.3771593592053295,-19.671921931507924,0.5409939563560895,-1.9394553852802936,0.6602503377485291,-2.9897008403476204,0.5164267233678719,-3.7650108856711473,-0.3665654059265696,-16.86496129756802,0.2524769960701929,-17.177082435493404,-0.5735142706632269,-17.659564913834178,9072.0,-3592.0,-1648.0,87724496.0,2024-05-01 00:11:15.962486,0.35151433827926337,0.027465130327124828,0.16443014728809174,-0.07269086358763678,-0.21471689368484756,-0.2573106813175024,-0.0014363148920228622
-21.871281688351225,-33.487392694628895,-21.574012019234797,-32.78839333441867,-21.871281685268393,-33.468908078861844,-2.0309336974236816,-4.937552171791575,-2.669150750410328,-8.580804422043041,-2.4999828338585544,-7.829956936302066,-21.88251033872997,-31.494125950107694,-21.68577467377029,-31.758568289331716,-21.956529522548905,-32.14034346677262,8424.0,-2648.0,-424.0,87700000.0,2024-05-01 00:11:16.962486,-0.28498952006513895,-0.33379612897890804,-0.4344044669874799,-0.4738186638820584,-0.5196953098405117,-0.7055631055736483,-0.0012314709236031928
-29.00320247184114,-44.67657962965175,-28.89462451936506,-44.10822068051309,-29.00320247066718,-44.66141247898772,-3.5473852706407683,-7.258662736499093,-1.7975864659951204,-3.9694945982945655,-3.754092681131115,-6.495075175219853,-29.33569123722199,-43.30054368784107,-26.85028489823045,-41.5617879475161,-26.96284231486725,-41.89232207538353,1376.0,-1096.0,-576.0,87659504.0,2024-05-01 00:11:17.962486,-0.6004434535396046,-0.4608967241325072,-0.6899088696935223,-0.8835315796608846,-0.763590523135373,-1.1077666099061427,-0.0007700705219596041
1.6610503317048366,-1.8124472391275908,1.651613613094966,-2.334071299261372,1.6610503316854055,-1.8201613336477795,1.0796459228990485,-1.6084911100389934,-1.1623796895155427,-5.620523342079415,0.9310184689606354,-1.7149716626505274,2.059278716581245,-0.3532223876187426,1.0396089584189718,-2.2629787015784126,1.4291788589578005,-1.8416532393818832,19776.0,784.0,2024.0,87596496.0,2024-05-01 00:11:50.962518,-0.04553056893722585,0.0062478481664327,0.04402699207811917,-1.032463221996867,-0.4949615166621621,-0.7499662846434324,0.000901953886374633
4.006252298310107,1.4793703647167853,2.6207688511760407,-0.013022396825259295,2.6238300839562596,0.3854508220757338,4.243328997684862,3.207605383702293,4.771847029354285,0.9965450559509212,3.9108472417572036,2.607912690702228,4.624030956904591,3.0064485110125285,2.909175329388947,0.4270695460492857,3.038713051164957,0.7832723368575418,50608.0,3528.0,23744.0,87611000.0,2024-05-01 00:11:51.962519,0.5953991068419016,1.4182984224968669,1.0691258910848076,-0.23316052417206845,1.0107597523234435,0.4389088048334362,0.000627775051078061
1.7529838576092172,1.3828981013801698,0.7082840044814436,-0.2847562832088641,1.2590191818513554,0.4970382774112023,1.8475362246175016,2.918915948789748,1.6237732028775589,1.1777917340438897,2.0519701426667414,2.9780433434658717,0.65992340193473,1.5753857666107092,0.8391093263389657,0.09758653469477664,0.6132952916076232,0.19214200033801787,50968.0,5216.0,32400.0,87611504.0,2024-05-01 00:11:52.962520,-0.16779772608080978,0.4353628336143791,0.12284671353235327,-0.5777285083232391,0.7411400957325809,0.08888541449199011,0.0013581778027689148
2.7256813943678235,4.679561430934261,2.850309610413954,4.484067859039231,2.7010938132918447,4.192418896846019,0.7139769773013159,2.3440742270519146,0.8461012845272388,1.5761244572504922,0.8474016679608274,2.3511892554880918,1.0073507751789397,2.8807994528212286,1.1584647092182074,1.9506155801626035,1.3616545753207974,1.845146413000112,8776.0,-3384.0,-360.0,87675504.0,2024-05-01 00:11:55.962520,0.13439124947295086,0.06667008356183146,0.1118643412036798,0.10411905764087127,0.4993428881318066,0.2863786597570473,-0.0007471186022494949
0.2974079957330296,2.7878827340608416,0.3147938858161319,2.661560572595309,0.2942384520814907,2.465831257459171,0.7020901282468537,1.425261844100897,0.138278669619454,-0.1096507073322986,0.24851576107788226,0.9206409121573628,-0.4107033229975703,1.483473552318089,-0.8624516061986216,0.023152421516103302,-0.35980211700347786,0.8057121943504999,-32480.0,-18984.0,-40208.0,87730496.0,2024-05-01 00:11:57.962523,-0.04107265792043445,-0.1565403992265443,-0.16320766680381146,0.08198767292289971,0.16920141902134,0.018127010349398176,-0.0006211751042647702
-3.0133168818061877,-0.11882949074805492,-3.0063196560118453,-0.2192410525072368,-3.01450719454411,-0.3809237110739887,-2.139091736112345,-1.5356640131693282,-1.9578018872544711,-0.4968029534911158,-2.1784885874110875,-0.7036667092021891,-3.7988597542014655,-1.5886391704233769,-2.5516825695161605,-1.7467932732090916,-2.3452229227536843,-1.07941434707846,20864.0,6256.0,13096.0,87613000.0,2024-05-01 00:11:58.962523,-0.5395938221284899,-0.20608799175356074,-0.4355274470529208,-0.4573582064900178,-0.009969591948140259,-0.3606455609598245,0.0007304852019677445
-3.0298281938470457,-1.6097326975895387,-3.0273596708023454,-1.692170219001357,-3.030269672408996,-1.8232740180246736,-2.066047032366256,-2.0052534150549075,-1.1288049596150085,0.1451520791786427,-1.7916620136315209,-1.8872880139355377,-1.1633856811844496,-1.1310987983097418,-1.98961401289096,-2.2890755908839875,-1.9153640437505701,-1.737909051239289,20168.0,5256.0,8608.0,87602496.0,2024-05-01 00:11:59.962523,-0.4324416884968604,-0.1137155344192534,-0.3143958354689105,-0.6083894435786361,-0.046062410704389725,-0.44944585335112536,0.0008276476505874901
0.8745982363406113,0.19609772467495426,0.8755301903588185,0.12653466988736306,0.8744192184392364,0.017520316612887662,0.959067486422372,0.11329647764460166,0.011335683455772544,-0.027661536179313658,-0.2410932092109482,-1.3241513950841135,2.144117691758697,1.0087828575776123,0.3957793448759817,-1.0238358452947431,0.4227648323557524,-0.5746155654892424,32040.0,4096.0,13520.0,87610000.0,2024-05-01 00:12:00.962524,-0.0940362272706924,-0.03923360736400413,-0.08926529792572876,-0.4330569678730635,-0.03511271231392956,-0.3415806756487403,0.0006563634288323251
6.2078306518003625,4.818928663313833,6.208109372614535,4.755396310836503,6.207761248307063,4.669934204313278,2.493850696740632,1.984950608268884,0.6894558336951375,-0.7776185033826535,1.020490278507632,-0.1784705876069575,4.385848050695381,3.717981841141465,3.7939592706243417,2.072470861050105,3.8024112028686297,2.410315360046788,26192.0,11048.0,12144.0,87640496.0,2024-05-01 00:12:01.962524,0.3857751010362502,0.17936676245598604,0.3602186909255764,0.06581203834208255,0.16505214261280154,0.11339495503171687,0.0005476920167133696
-4.133425782510567,-3.2045299022309925,-2.2682678796846583,-1.2368000776051178,-3.6532398260004175,-2.946188464975899,-1.3465169583450258,-1.1922002829939669,-1.1302778072611797,-1.8012721230051691,-1.217263028760005,-1.2225403960861123,-4.144135801168671,-3.0397086523607046,-1.7262058428253324,-2.2807066192170486,-2.396780602041831,-2.6594409898028752,-18032.0,-16232.0,-20896.0,87687000.0,2024-05-01 00:12:07.962529,-0.3156992665823493,-0.061953024656679075,-0.2171382015903639,-0.31835397945225274,-0.01969840916182334,-0.2033057816936724,-0.0006386351454605586
